Gene_ID,Castle_Effect,Castle_Score,P_value
Prtg,-0.5,0.154,0.62
Rnase6,-0.4,0.154,0.569
Ryr2,1.9,0.154,0.62
Unc45b,0.9,0.154,0.62
Vmn1r66,1.7,0.154,0.677
Wnt3,0.8,0.154,0.573
ENSMUSG00000095306,1,0.154,0.677
Azgp1,1.9,0.153,0.595
Chadl,1,0.153,0.368
Eif3i,-0.6,0.153,0.57
Gna12,-0.7,0.153,0.574
Hand2,0.6,0.153,0.57
Islr,1.1,0.153,0.57
Neurod2,-0.8,0.153,0.621
Sirt2,1.7,0.153,0.574
Wdr37,6.1,0.153,0.574
A730018C14Rik,-0.6,0.152,0.679
Bsph1,1.9,0.152,0.369
Chchd2,-3.1,0.152,0.618
Fancd2,-0.7,0.152,0.575
Mysm1,2.4,0.152,0.622
Naca,6.4,0.152,0.575
Olfr1223,0.9,0.152,0.466
Ranbp9,-0.5,0.152,0.575
Slc23a2,-0.2,0.152,0.636
Swi5,-0.6,0.152,0.568
Zc2hc1c,2.3,0.152,0.575
Acmsd,-0.8,0.151,0.369
Ank2,-1,0.151,0.679
Anp32a,2.5,0.151,0.466
Astn1,-0.6,0.151,0.576
Cacna1a,0.8,0.151,0.597
Cd320,-1.1,0.151,0.618
Fgd3,0.9,0.151,0.618
Gm10676,5,0.151,0.679
Gm14403,-1,0.151,0.679
Gm17657,-0.6,0.151,0.466
Gm6358,-1,0.151,0.679
Hook2,1,0.151,0.622
Igfbp4,1.2,0.151,0.622
Ighv1-13,-1,0.151,0.679
Olfr1085,-0.7,0.151,0.679
Pptc7,0.8,0.151,0.597
Purb,2.2,0.151,0.618
Sft2d1,-3.1,0.151,0.618
Zwint,0.9,0.151,0.576
ENSMUSG00000094671,-0.6,0.151,0.679
Ccp110,1.2,0.15,0.576
Cryba1,-0.6,0.15,0.624
Frat2,-0.5,0.15,0.572
Gm10784,-0.6,0.15,0.68
Heatr6,3.6,0.15,0.572
Med16,-0.9,0.15,0.572
P2ry1,0.6,0.15,0.576
Rara,-0.5,0.15,0.576
Scp2,6.3,0.15,0.624
Slc30a5,-1,0.15,0.624
Xpo4,1,0.15,0.576
Ahctf1,-0.8,0.149,0.573
Ccdc32,0.7,0.149,0.577
Chil5,-0.7,0.149,0.681
Clpb,-0.9,0.149,0.624
Copb1,-0.9,0.149,0.624
Ddx3x,-0.9,0.149,0.624
E230025N22Rik,0.9,0.149,0.467
Ecsit,4,0.149,0.573
Emid1,-0.9,0.149,0.624
Ergic2,-0.5,0.149,0.62
Fancg,7.4,0.149,0.577
Fgfr1op2,2.4,0.149,0.573
Gga3,2,0.149,0.681
Gm10564,0.9,0.149,0.681
Higd1c,1.2,0.149,0.369
Kansl1l,-0.5,0.149,0.573
Kcne2,-0.9,0.149,0.624
Krtap4-1,2,0.149,0.681
Luc7l3,-0.9,0.149,0.624
Mrps18b,-0.9,0.149,0.624
Pkd1l3,2.5,0.149,0.573
Rnf4,-0.9,0.149,0.624
Ruvbl2,-0.9,0.149,0.624
Slc38a11,2.4,0.149,0.624
Smarcad1,1,0.149,0.624
Ube2g1,-0.9,0.149,0.624
Ube4b,-0.9,0.149,0.624
ENSMUSG00000078484,-1.9,0.149,0.624
9230104L09Rik,2.5,0.148,0.467
Aifm2,2.7,0.148,0.578
Bcl2l10,-0.5,0.148,0.578
Clstn3,-0.3,0.148,0.639
Dnajc2,-0.8,0.148,0.578
Evi5,1.8,0.148,0.578
Fblim1,1,0.148,0.621
Flot1,-0.6,0.148,0.625
Gm853,1,0.148,0.467
Iqce,0.6,0.148,0.621
Mfsd7a,1.4,0.148,0.625
Olfr1133,-6.3,0.148,0.681
Ovol1,1.4,0.148,0.625
Slc39a2,-0.8,0.148,0.369
Cpne8,-0.5,0.147,0.579
Crisp3,-0.8,0.147,0.468
Erc1,0.8,0.147,0.579
Fmo2,-1,0.147,0.625
Lmf1,1.1,0.147,0.625
Nmu,-0.7,0.147,0.625
Olfr177,0.9,0.147,0.37
Prpf6,-0.5,0.147,0.575
Psmc3ip,2.4,0.147,0.625
Sh3glb2,-3.3,0.147,0.622
Tmem161a,0.8,0.147,0.622
A230020J21Rik,1.4,0.146,0.683
Aicda,0.7,0.146,0.58
Arhgef17,-4.1,0.146,0.622
Arntl,-0.4,0.146,0.575
Cox20,1.3,0.146,0.622
Eif2a,-0.5,0.146,0.626
Exosc3,0.9,0.146,0.575
Fbxo27,-0.6,0.146,0.626
Gcnt2,-0.2,0.146,0.641
Gm2035,1.4,0.146,0.683
Id3,0.7,0.146,0.575
Kif18a,0.8,0.146,0.58
Pold4,0.7,0.146,0.58
Rbx1,-0.5,0.146,0.468
Rnf125,1,0.146,0.683
Shoc2,1.2,0.146,0.575
Tmem54,-0.5,0.146,0.641
B4galt3,-0.6,0.145,0.602
Ccdc188,1.2,0.145,0.575
Cyp2c29,2.9,0.145,0.602
Emc7,-1.2,0.145,0.623
Fkbp4,2.4,0.145,0.627
Gjc3,0.4,0.145,0.642
Il17rc,-2,0.145,0.642
Mrps18c,-1.2,0.145,0.623
Plppr1,-6.1,0.145,0.683
Spo11,-0.9,0.145,0.576
Supt3,2.1,0.145,0.576
Tmem185b,-0.6,0.145,0.683
Trip13,0.7,0.145,0.576
Tshz2,-0.4,0.145,0.576
Ugt2b37,1,0.145,0.623
9130023H24Rik,-6.2,0.144,0.684
Actl11,0.7,0.144,0.468
Ccdc172,0.6,0.144,0.372
Cela1,1.2,0.144,0.603
Foxe3,1.5,0.144,0.624
Gm19345,-0.6,0.144,0.684
Igkv4-90,-0.7,0.144,0.684
Ltb,-0.6,0.144,0.581
Map3k10,-0.6,0.144,0.603
Npm2,3.5,0.144,0.577
Nufip2,0.7,0.144,0.577
Odam,-0.8,0.144,0.372
Puf60,-0.8,0.144,0.577
Synpo,-0.5,0.144,0.624
Tceal6,-0.4,0.144,0.577
Tmem63c,1.4,0.144,0.627
Tnrc6b,1.1,0.144,0.577
Tspan2,0.9,0.144,0.372
Zfp980,-0.8,0.144,0.577
2310057M21Rik,-0.6,0.143,0.577
Ablim1,-0.6,0.143,0.578
Bcorl1,-2.6,0.143,0.578
Hemk1,1.1,0.143,0.625
Klhdc7b,3.5,0.143,0.577
Olfr1202,-0.4,0.143,0.469
Olfr656,1.7,0.143,0.469
Rnf43,-0.5,0.143,0.628
Rock2,0.9,0.143,0.604
Tex45,0.8,0.143,0.577
Aplp2,-3.1,0.142,0.579
Cers1,-0.5,0.142,0.628
Cyp2j6,-0.6,0.142,0.583
Dyx1c1,1.9,0.142,0.628
Igkv3-12,1.7,0.142,0.685
Lrrc63,-2.7,0.142,0.579
Meltf,0.6,0.142,0.579
Rnls,-0.6,0.142,0.583
Ssc4d,-0.9,0.142,0.685
Tas1r3,0.9,0.142,0.373
Trpc5,-0.7,0.142,0.583
Vmn1r43,2.5,0.142,0.469
Wdr54,1.9,0.142,0.579
Xlr3a,1.9,0.142,0.583
ENSMUSG00000092443,-0.9,0.142,0.685
Car2,-0.5,0.141,0.606
Ddx17,-0.6,0.141,0.58
Dgkh,-3.3,0.141,0.606
Ell3,-0.4,0.141,0.58
Enpp7,-1.2,0.141,0.626
Gm4301,2.5,0.141,0.469
Gm6040,-0.4,0.141,0.469
Ncan,6,0.141,0.606
Ppm1n,3.5,0.141,0.579
Sat2,-0.5,0.141,0.583
Slc22a18,-0.2,0.141,0.645
Tlcd2,0.3,0.141,0.645
Cdk2ap1,-0.6,0.14,0.584
Chic2,-0.7,0.14,0.584
Hbp1,0.8,0.14,0.584
Kcnh3,-0.5,0.14,0.581
Mtdh,-4.7,0.14,0.627
Mybbp1a,4.1,0.14,0.581
Prkra,0.9,0.14,0.584
Prr16,-0.4,0.14,0.584
Rasgef1b,-0.5,0.14,0.686
Rxfp1,0.9,0.14,0.375
Togaram1,3.5,0.14,0.58
Etfbkmt,1.2,0.139,0.581
Fgd1,4.8,0.139,0.581
Gdf2,-0.8,0.139,0.375
Gtf2a2,4.2,0.139,0.581
Heca,9.4,0.139,0.581
Mlh1,-0.5,0.139,0.585
Pik3ca,-0.5,0.139,0.607
Prss45,2.3,0.139,0.63
Rai2,-0.5,0.139,0.585
Rpl41,1,0.139,0.687
Rpl7a-ps8,-0.7,0.139,0.687
Sirpa,-4.2,0.139,0.607
Tmem57,1.9,0.139,0.585
Zfp989,-0.7,0.139,0.687
4930563M21Rik,2.4,0.138,0.471
Aimp2,-0.5,0.138,0.631
BC024139,0.9,0.138,0.471
Cenpc1,1.4,0.138,0.631
Cops9,1,0.138,0.582
Ercc2,-0.9,0.138,0.586
Fam193a,-0.8,0.138,0.582
Gins4,-0.9,0.138,0.586
Gm16867,-0.7,0.138,0.688
Gm6658,1.2,0.138,0.688
Hbb-bs,-1.1,0.138,0.608
Heatr9,-0.7,0.138,0.688
Krtap9-1,-1,0.138,0.688
Lcp1,-0.9,0.138,0.586
Mars2,-0.9,0.138,0.586
Nfkbie,0.9,0.138,0.582
Nup210,-1.8,0.138,0.631
Olfr1163,-0.7,0.138,0.471
Olfr1206,0.9,0.138,0.377
Pth,2,0.138,0.608
Scnn1g,1.4,0.138,0.631
Sema3e,1,0.138,0.631
Serpinb5,3.4,0.138,0.582
Slc47a2,1.1,0.138,0.471
Spin2d,1,0.138,0.586
Tubgcp5,-0.9,0.138,0.586
ENSMUSG00000073741,-0.7,0.138,0.688
ENSMUSG00000078186,1,0.138,0.688
Akap8l,0.8,0.137,0.609
Bbx,0.5,0.137,0.583
Bcat1,-0.7,0.137,0.587
Ddx4,1.2,0.137,0.587
Gm21886,-0.9,0.137,0.688
Gm614,1.2,0.137,0.583
Krtap5-1,1.4,0.137,0.688
Myh13,-2.8,0.137,0.629
Nek11,1,0.137,0.609
Olfr799,0.9,0.137,0.377
Phactr2,-0.5,0.137,0.587
Pnpla5,-1.2,0.137,0.632
Scml4,0.8,0.137,0.583
Sgsh,-0.6,0.137,0.583
Tlr3,1.9,0.137,0.587
Tmem33,-0.7,0.137,0.629
Trem3,1.1,0.137,0.471
ENSMUSG00000094451,-0.7,0.137,0.688
Cd151,-0.1,0.136,0.65
Cfap100,-0.8,0.136,0.378
Clcn5,-1.5,0.136,0.63
Gapvd1,2.3,0.136,0.632
Irf5,-0.4,0.136,0.584
Kirrel2,0.4,0.136,0.65
Lars2,1.5,0.136,0.61
Lypd3,1.1,0.136,0.65
Mylk3,-1.6,0.136,0.61
Obp2b,-0.5,0.136,0.378
Olfr690,-0.7,0.136,0.472
Ppef2,1.4,0.136,0.61
Prok2,0.5,0.136,0.587
Psmb5,-0.4,0.136,0.587
Rap2c,0.8,0.136,0.583
Slc11a1,0.7,0.136,0.632
St18,-0.5,0.136,0.584
Thrap3,-0.5,0.136,0.587
Cox7a2l,-0.8,0.135,0.633
Dbh,0.8,0.135,0.611
Fam13a,1.2,0.135,0.472
Hdac9,-0.4,0.135,0.588
Lcmt2,-0.5,0.135,0.611
Loxl4,0.8,0.135,0.584
Lpgat1,-1.9,0.135,0.631
Mipep,-0.8,0.135,0.633
Rab18,2.2,0.135,0.633
Rcan3,-0.4,0.135,0.585
Spef1,-0.6,0.135,0.584
Tktl1,-0.5,0.135,0.588
Vgf,-5.8,0.135,0.631
2010315B03Rik,-0.7,0.134,0.473
A730049H05Rik,-4.9,0.134,0.69
Bub1b,-0.9,0.134,0.612
Cbln1,1.1,0.134,0.379
Dusp4,0.6,0.134,0.589
Galnt11,-0.6,0.134,0.632
Gm9837,1.1,0.134,0.69
Gne,-0.9,0.134,0.612
Ighv1-81,-0.9,0.134,0.69
Igkv2-95-2,1.4,0.134,0.69
Il1a,1.8,0.134,0.589
Mcoln3,1.1,0.134,0.632
Morc4,3.3,0.134,0.585
Mrpl22,0.9,0.134,0.632
Nlrp4g,1.6,0.134,0.69
Ppargc1a,2.6,0.134,0.589
Rhot2,-0.4,0.134,0.632
Six6,0.9,0.134,0.633
Trappc13,1.2,0.134,0.585
Usf3,0.6,0.134,0.586
Vmn2r77,-6.6,0.134,0.473
Zfy2,1,0.134,0.473
Ash2l,-0.7,0.133,0.59
Calcoco1,2.9,0.133,0.633
Clec2i,2.4,0.133,0.473
Cpt1b,2.5,0.133,0.59
Cyb561d1,0.9,0.133,0.653
Gspt1,0.9,0.133,0.59
Lsm7,-0.8,0.133,0.587
Ncor1,-0.8,0.133,0.635
Odf3b,0.7,0.133,0.379
Rab9b,-0.6,0.133,0.633
Tmem80,-0.3,0.133,0.653
Tmprss11f,6.3,0.133,0.635
Usp42,0.5,0.133,0.59
A530021J07Rik,-4.8,0.132,0.691
Bcas1,5.6,0.132,0.59
Dgat1,1.1,0.132,0.633
Fastk,1,0.132,0.614
Gabrb3,-4.6,0.132,0.614
Gm5798,1.4,0.132,0.691
Gm7579,1.5,0.132,0.691
Hyls1,-0.6,0.132,0.586
Mphosph6,1,0.132,0.59
Nufip1,4.3,0.132,0.587
Olfr97,1,0.132,0.473
Ppm1m,1.1,0.132,0.614
Rpl6l,-0.5,0.132,0.587
Sec24d,1.2,0.132,0.636
Sult1a1,-0.6,0.132,0.586
Tex264,-0.5,0.132,0.59
Tra2a,-0.4,0.132,0.587
Zc3h8,6.4,0.132,0.587
Atp2b4,-0.2,0.131,0.654
Cabs1,0.7,0.131,0.634
Ccl1,1.3,0.131,0.636
Cnnm4,-0.4,0.131,0.634
Gm438,2.4,0.131,0.474
Gpr180,-0.2,0.131,0.654
Nkiras2,0.7,0.131,0.634
Pcyt1b,0.9,0.131,0.615
Selenon,-0.9,0.131,0.634
Ttc26,-0.6,0.131,0.587
Zfp362,0.8,0.131,0.588
Zfp428,-0.4,0.131,0.588
Zfp456,1.6,0.131,0.474
ENSMUSG00000071107,-0.7,0.131,0.692
Casp8ap2,2.5,0.13,0.589
Ccsap,1.2,0.13,0.588
Eid2b,0.7,0.13,0.588
Fbn2,1.4,0.13,0.592
Fgfbp1,0.6,0.13,0.589
Gm10203,-0.7,0.13,0.693
Gm4945,2.5,0.13,0.693
Klf8,-0.4,0.13,0.589
Lhx5,-1,0.13,0.637
Olfr1288,1,0.13,0.474
Pde4c,-0.8,0.13,0.616
Pou2f2,0.6,0.13,0.589
Slc22a14,0.9,0.13,0.381
Slco4c1,1.7,0.13,0.655
Spg11,0.5,0.13,0.655
Tut1,0.8,0.13,0.589
Ube2t,2.2,0.13,0.637
1810022K09Rik,-1,0.129,0.589
4930584F24Rik,-7.1,0.129,0.694
AA467197,1.8,0.129,0.636
Adcyap1,-0.5,0.129,0.593
Ccdc129,0.9,0.129,0.381
Cnnm2,-0.1,0.129,0.656
Crygn,2.2,0.129,0.638
Defb12,1.1,0.129,0.381
Eri2,-0.7,0.129,0.589
F10,-0.7,0.129,0.617
Gm10577,-6.6,0.129,0.694
Gm10770,1.9,0.129,0.694
Ighv6-3,1.9,0.129,0.694
Lrrc28,3.4,0.129,0.589
Mrpl20,-0.6,0.129,0.636
Olfr1098,0.8,0.129,0.475
Olfr1507,-10.6,0.129,0.475
Palm,0.9,0.129,0.636
Pou3f4,-0.4,0.129,0.59
Psmb3,-0.6,0.129,0.59
Ralgapa2,0.2,0.129,0.656
Rnf128,-0.5,0.129,0.638
Sorbs1,2.2,0.129,0.638
Sp140,0.8,0.129,0.59
Stk3,0.8,0.129,0.617
Tnip1,-0.5,0.129,0.59
Triml1,0.8,0.129,0.638
ENSMUSG00000093635,2.4,0.129,0.475
Cdc42ep3,7.4,0.128,0.637
Drd5,-0.6,0.128,0.618
Fzd1,-0.5,0.128,0.594
Gm11983,-0.9,0.128,0.694
Irx4,-2.9,0.128,0.591
Mbd3l1,0.8,0.128,0.591
Ncoa4,-0.4,0.128,0.594
Nsun3,-0.4,0.128,0.657
Tmem170b,-0.1,0.128,0.657
Zfp507,-0.5,0.128,0.591
1700024G13Rik,-2.7,0.127,0.638
Anks1,-0.5,0.127,0.591
Arpp19,-0.6,0.127,0.591
Dlg1,-0.5,0.127,0.595
Ephx3,0.1,0.127,0.658
Gm27179,-0.9,0.127,0.695
Gnmt,1.5,0.127,0.618
Josd2,-0.6,0.127,0.591
Mvk,1.4,0.127,0.618
Mxd4,-1.9,0.127,0.592
Nat3,1.2,0.127,0.476
Nol7,-0.9,0.127,0.638
P2rx5,0.2,0.127,0.658
Papd5,0.8,0.127,0.595
Pik3cd,1.1,0.127,0.618
Pomgnt1,-3.5,0.127,0.638
Prr12,5.8,0.127,0.592
Rap2b,-0.9,0.127,0.638
Serpinb6e,1.4,0.127,0.476
Skint4,-0.6,0.127,0.695
Spata22,1.1,0.127,0.591
Tnfrsf12a,0.6,0.127,0.595
Usp24,0.8,0.127,0.639
Zgpat,2.1,0.127,0.639
Zw10,-0.5,0.127,0.592
ENSMUSG00000074414,-0.6,0.127,0.695
ENSMUSG00000093872,-0.5,0.127,0.476
Adam23,2,0.126,0.595
Babam1,6.9,0.126,0.592
Clasp1,0.6,0.126,0.595
Col28a1,-0.4,0.126,0.384
Ern2,-0.4,0.126,0.593
Gm9513,2.4,0.126,0.477
Gpatch3,1.9,0.126,0.593
Hilpda,2.1,0.126,0.64
Kbtbd12,1.3,0.126,0.64
Lrrc46,0.9,0.126,0.592
Magi3,1.2,0.126,0.619
Masp1,1,0.126,0.477
Moxd2,0.7,0.126,0.477
Ndc1,1.5,0.126,0.592
Ndufaf8,1.2,0.126,0.639
Pnma3,1.1,0.126,0.592
Rab2b,-7.2,0.126,0.639
Rgcc,-0.6,0.126,0.595
Rhox3a,-0.7,0.126,0.477
Rhox3e,-0.7,0.126,0.477
Rp1l1,7.9,0.126,0.595
Rtn4r,2,0.126,0.595
Sh3glb1,-0.9,0.126,0.64
Snx21,1.1,0.126,0.592
Suco,0.8,0.126,0.659
Tff3,1.8,0.126,0.595
Wbp1l,1,0.126,0.659
Zfp93,-0.4,0.126,0.477
4933402E13Rik,0.7,0.125,0.478
Capns2,0.5,0.125,0.596
Cct7,1.3,0.125,0.64
Gm11564,1.2,0.125,0.697
Lhcgr,0.7,0.125,0.62
Ltf,-0.9,0.125,0.62
Me3,3.2,0.125,0.62
Nmi,-0.4,0.125,0.594
Olfr901,0.7,0.125,0.478
Plagl1,2.2,0.125,0.596
Rasd1,2.1,0.125,0.596
Smyd1,1.4,0.125,0.594
Sqstm1,2.6,0.125,0.64
Srsf6,-0.5,0.125,0.594
Tmc8,1.1,0.125,0.64
Tmub2,1.1,0.125,0.64
Tns2,-0.8,0.125,0.62
Trav5-4,2.2,0.125,0.596
Zfp985,-0.4,0.125,0.594
Brms1,2.2,0.124,0.597
Chdh,1.3,0.124,0.64
Deaf1,-0.5,0.124,0.595
Gpat2,-0.5,0.124,0.64
Gtf2a1l,-0.6,0.124,0.595
Peg10,-0.4,0.124,0.641
Ppp1r9a,-0.5,0.124,0.621
Ptp4a2,1,0.124,0.621
Slc30a10,-0.2,0.124,0.661
Tnp2,0.6,0.124,0.597
9130230L23Rik,-0.9,0.123,0.698
Bcap31,2.1,0.123,0.642
Bcl3,5.1,0.123,0.598
Chrna1,-0.5,0.123,0.622
Commd1,-0.5,0.123,0.598
Defb37,-0.9,0.123,0.698
Egfr,1.4,0.123,0.622
Eno3,1.1,0.123,0.622
Gm17482,-0.9,0.123,0.698
Gm21814,-0.9,0.123,0.698
Gm27029,-0.9,0.123,0.698
Gm4204,-0.9,0.123,0.698
Gm9797,-0.9,0.123,0.698
Gm9972,0.8,0.123,0.698
Haus5,1,0.123,0.598
Krtap4-2,1.3,0.123,0.698
Olfr815,-0.9,0.123,0.698
P4hb,-0.6,0.123,0.622
Prn,-0.9,0.123,0.698
Scaf1,-0.9,0.123,0.698
Sdc1,3.4,0.123,0.595
Slc25a16,-1.1,0.123,0.641
Stra8,1.1,0.123,0.595
Tbx10,2.2,0.123,0.595
Zfp426,1.3,0.123,0.595
Adam12,0.7,0.122,0.599
Arfgap2,-0.7,0.122,0.642
Btg2,4,0.122,0.599
Capn7,1,0.122,0.642
Fam192a,1,0.122,0.642
Gcc2,1.1,0.122,0.596
Gm26741,0.8,0.122,0.699
Igsf10,-3.9,0.122,0.623
Irf1,0.5,0.122,0.599
Lta,0.7,0.122,0.623
Nthl1,0.6,0.122,0.599
Pop7,-0.7,0.122,0.596
Rab8a,-0.8,0.122,0.599
Rap1gap,0.9,0.122,0.642
Tmem50b,0.6,0.122,0.642
Tox4,-0.6,0.122,0.596
Traf4,1,0.122,0.599
Uevld,0.9,0.122,0.642
5930403N24Rik,1.3,0.121,0.7
A430005L14Rik,1,0.121,0.599
Adamts13,-0.6,0.121,0.644
Ccdc177,0.8,0.121,0.387
Cstf1,-0.6,0.121,0.597
Cyp2f2,1.5,0.121,0.644
Eci2,0.6,0.121,0.6
Gm2244,2.4,0.121,0.48
Gm3278,2.4,0.121,0.48
Hnf1a,-0.4,0.121,0.6
Nek1,0.9,0.121,0.624
Olfr1113,1.7,0.121,0.48
Prkci,-0.8,0.121,0.624
Ptpn4,-0.5,0.121,0.624
Qars,-0.5,0.121,0.48
Rhbdl2,0.8,0.121,0.387
Svep1,1.6,0.121,0.643
Tpgs2,-0.5,0.121,0.643
Vit,0.8,0.121,0.387
ENSMUSG00000046787,1.3,0.121,0.7
ENSMUSG00000079284,0.9,0.121,0.48
Abca8b,0.9,0.12,0.644
Btbd11,-0.7,0.12,0.598
Chd9,-0.5,0.12,0.601
Col2a1,-0.8,0.12,0.625
EU599041,1.3,0.12,0.701
Gpr85,-4.6,0.12,0.644
Ifna5,1.7,0.12,0.388
Mbd2,1.8,0.12,0.601
Msantd3,2.4,0.12,0.6
Ncoa2,1.8,0.12,0.601
Pla2g4e,1.3,0.12,0.645
Ripk3,-1.9,0.12,0.625
Rrn3,6.8,0.12,0.598
Zfp654,-0.4,0.12,0.598
Acap3,-0.8,0.119,0.599
Atg3,-0.5,0.119,0.601
Barx1,0.4,0.119,0.599
Casp1,0.7,0.119,0.601
Cul4b,-0.5,0.119,0.601
Cyp2j8,-10.8,0.119,0.481
Dcun1d3,6.2,0.119,0.645
Dmd,2,0.119,0.645
Ero1lb,1.4,0.119,0.626
Gm14322,3.6,0.119,0.702
Hnrnpul2,1.6,0.119,0.6
Ifi44,0.8,0.119,0.389
Ipo4,-6.2,0.119,0.645
Klf1,-0.7,0.119,0.599
Klf17,0.8,0.119,0.599
Lcp2,1.1,0.119,0.6
Myot,-5.7,0.119,0.645
Nbeal1,3.3,0.119,0.6
Nck2,0.9,0.119,0.645
Nek6,1,0.119,0.626
Olfr1447,2.4,0.119,0.481
Olfr872,0.7,0.119,0.481
Phxr4,-1.2,0.119,0.702
Ptprk,-0.6,0.119,0.626
Slc17a5,-0.6,0.119,0.645
Tmem17,-0.6,0.119,0.645
Vmn2r22,0.6,0.119,0.481
Wisp3,8.9,0.119,0.601
Zfp131,-0.7,0.119,0.599
Zfyve9,-0.4,0.119,0.601
4930553M12Rik,1,0.118,0.703
A630095N17Rik,2.2,0.118,0.703
Akap17b,1.3,0.118,0.481
Cldn22,0.8,0.118,0.391
Cyp27a1,0.7,0.118,0.646
Epha10,1.3,0.118,0.627
Gm6096,0.9,0.118,0.703
Gnpat,-0.6,0.118,0.646
Klhdc8b,0.7,0.118,0.601
Map2k2,6.5,0.118,0.6
Mpped1,-0.5,0.118,0.391
Nmt1,6.4,0.118,0.627
Olfr519,1.7,0.118,0.391
Pdcd6ip,2,0.118,0.646
Pgp,-0.7,0.118,0.6
Plpp7,-0.1,0.118,0.667
Syt10,-0.8,0.118,0.646
Tnfrsf26,-0.7,0.118,0.481
Tnfsf13b,0.7,0.118,0.627
Akr1b8,1.5,0.117,0.628
Atxn7l3,1,0.117,0.602
Ccer2,-0.7,0.117,0.392
Cd48,-0.6,0.117,0.646
Dcaf1,-0.8,0.117,0.602
Dlgap4,0.7,0.117,0.602
Fam102a,2,0.117,0.647
Mtmr1,-0.6,0.117,0.628
Nlrp4c,1.5,0.117,0.603
Olfr160,-0.4,0.117,0.668
Slc2a3,-0.8,0.117,0.602
Suclg2,-0.8,0.117,0.602
Ttc17,-0.8,0.117,0.602
Usp39,1.8,0.117,0.628
1700037C18Rik,-0.7,0.116,0.393
Apbb1ip,2.5,0.116,0.604
Armcx3,-0.2,0.116,0.669
Cdk2,-0.5,0.116,0.629
Col11a2,-0.7,0.116,0.393
Hipk1,0.8,0.116,0.629
Hpdl,2.1,0.116,0.647
Kdm2b,-0.7,0.116,0.647
Panx1,1.2,0.116,0.629
Pf4,-0.5,0.116,0.604
Rph3a,0.7,0.116,0.648
Uspl1,1.3,0.116,0.648
ENSMUSG00000099113,3.6,0.116,0.704
7420461P10Rik,-0.6,0.115,0.705
9930022D16Rik,3.1,0.115,0.705
Adcy9,-0.6,0.115,0.605
Cobll1,0.7,0.115,0.648
Cox14,-0.8,0.115,0.648
Dyrk4,0.9,0.115,0.63
Emc2,-0.8,0.115,0.648
Erfe,0.6,0.115,0.395
Kcnk2,-0.5,0.115,0.63
Klra7,-0.5,0.115,0.484
Malsu1,-0.6,0.115,0.648
Mrpl19,-0.8,0.115,0.648
Mrpl21,-0.8,0.115,0.648
Mrpl23,-0.8,0.115,0.648
Mrpl47,-0.8,0.115,0.648
Nup43,-0.8,0.115,0.648
Nup88,-0.8,0.115,0.648
Olfr1256,0.8,0.115,0.395
Pmm2,-0.8,0.115,0.648
Psg25,0.7,0.115,0.484
Sele,2,0.115,0.649
Tacr2,-0.5,0.115,0.605
Tctex1d2,2,0.115,0.604
Trappc1,-3.2,0.115,0.63
Trnt1,-0.8,0.115,0.648
Vmn1r83,2.3,0.115,0.484
Wee1,-0.6,0.115,0.605
ENSMUSG00000075082,-0.5,0.115,0.484
4833439L19Rik,1.1,0.114,0.606
4930522H14Rik,0.8,0.114,0.397
5330438I03Rik,1.3,0.114,0.706
8430432A02Rik,1.8,0.114,0.706
B430305J03Rik,-0.6,0.114,0.706
Ccnyl1,-0.6,0.114,0.606
Ezh1,1.3,0.114,0.649
Gdpd1,1.3,0.114,0.671
Hsd17b3,0.8,0.114,0.606
Lmo7,-0.5,0.114,0.606
Mc1r,-0.2,0.114,0.671
Pfkfb4,1.2,0.114,0.631
Ppp1r17,-0.6,0.114,0.649
Sash1,3,0.114,0.606
Slc4a10,-0.4,0.114,0.649
Snx8,1.3,0.114,0.649
Zbtb42,1.5,0.114,0.606
4632415L05Rik,-0.8,0.113,0.706
Ccl21a,-0.5,0.113,0.607
Efhd1,1,0.113,0.65
Foxc2,-0.4,0.113,0.605
Gm9796,2.2,0.113,0.706
Hs6st1,-0.4,0.113,0.607
Klrc1,0.2,0.113,0.672
Lingo4,1,0.113,0.397
Praf2,2,0.113,0.65
Ripply1,2.3,0.113,0.485
Scarf1,0.6,0.113,0.65
Shroom3,-0.7,0.113,0.65
Ube2a,0.5,0.113,0.607
ENSMUSG00000050379,-0.4,0.112,0.608
Clec4e,-0.5,0.112,0.398
Cpm,-0.6,0.112,0.652
Defb36,2.3,0.112,0.486
Fam241b,-1.3,0.112,0.651
Gtf2f1,1.1,0.112,0.606
Hist1h4j,0.7,0.112,0.606
Ighv1-42,-0.5,0.112,0.707
Ndufaf3,1.1,0.112,0.651
Pdcd7,-0.6,0.112,0.606
Pex6,-0.4,0.112,0.652
Pigw,2,0.112,0.652
Scd1,-0.8,0.112,0.652
Abhd12b,0.8,0.111,0.398
Amz2,-0.6,0.111,0.708
Casp12,1.3,0.111,0.486
Gm12353,-0.8,0.111,0.708
Gm17304,-0.8,0.111,0.708
Gm21882,-0.8,0.111,0.708
Gm4889,-0.8,0.111,0.708
Hspa4l,-0.7,0.111,0.653
Josd1,-0.5,0.111,0.486
Kif26a,0.7,0.111,0.652
Nfatc1,4.9,0.111,0.609
Npc2,0.9,0.111,0.653
Olfr476,1,0.111,0.708
Pdgfra,-0.5,0.111,0.634
Rap1gds1,1.7,0.111,0.609
Trex2,-0.5,0.111,0.609
