Gene_ID,Castle_Effect,Castle_Score,P_value
Klhdc8a,-0.8,0.313,0.427
Mbd3l1,1.2,0.313,0.601
Mrps28,2,0.313,0.429
Nsun4,2.3,0.313,0.417
Olfr1098,2.7,0.313,0.381
Ptgds,-4.7,0.313,0.437
Tdh,3.9,0.313,0.381
Tmem70,-2.8,0.313,0.437
Wdr3,4.4,0.313,0.429
4930544D05Rik,1.4,0.312,0.347
AA986860,1.5,0.312,0.418
Ankrd10,-3.1,0.312,0.602
Arc,-0.8,0.312,0.429
Asb8,3,0.312,0.429
Cdc42bpa,-0.7,0.312,0.435
Gabbr1,1.4,0.312,0.435
Hdgfl2,6.9,0.312,0.602
Hyls1,-0.8,0.312,0.418
Mblac2,-1,0.312,0.418
Nop9,2.1,0.312,0.602
Wnk3,0.9,0.312,0.435
9230112D13Rik,3,0.311,0.57
Arl2,2,0.311,0.43
Cep152,-0.8,0.311,0.428
Gls2,0.8,0.311,0.435
Gm3883,-6.2,0.311,0.57
Gm5698,2.3,0.311,0.57
Gm6619,3.3,0.311,0.382
Pgap3,2,0.311,0.43
Rpl41,1.3,0.311,0.57
Snrnp27,-1.4,0.311,0.602
Spats2,1.8,0.311,0.57
Tmem132e,1.2,0.311,0.347
Vmn1r231,-1,0.311,0.57
Yrdc,-1.5,0.311,0.438
Acta2,0.8,0.31,0.429
Aldh1l2,1.8,0.31,0.431
Alkbh6,2.2,0.31,0.419
Cacnb1,-5.8,0.31,0.436
Cldn34b1,-0.6,0.31,0.382
Cxcr3,-0.7,0.31,0.355
Gm5483,1.8,0.31,0.429
Ifitm3,5.1,0.31,0.431
Ighv3-5,-1,0.31,0.57
Lhx5,-1.2,0.31,0.431
Plin1,1.4,0.31,0.439
Spaca7,2.7,0.31,0.355
Tcp10b,-0.7,0.31,0.429
Vsig1,-0.7,0.31,0.355
Zfp316,5.6,0.31,0.419
Csnk1g3,-1,0.309,0.437
Fam120c,2.2,0.309,0.419
Fnip2,1.9,0.309,0.419
Mrps18a,2.2,0.309,0.44
Pcolce,-0.8,0.309,0.431
Plet1,1.6,0.309,0.571
Plpp6,0.7,0.309,0.559
2810459M11Rik,2.2,0.308,0.42
4930522H14Rik,-0.7,0.308,0.355
4930550C14Rik,4.8,0.308,0.42
Adam1a,3.3,0.308,0.383
Anxa1,1.4,0.308,0.429
Arfip1,2.2,0.308,0.42
Csnk1g2,-3.6,0.308,0.437
Dpysl3,1,0.308,0.429
Emc7,-2,0.308,0.44
Eno1,-0.7,0.308,0.429
Igf1r,5.4,0.308,0.437
Igkv3-12,1.9,0.308,0.571
Klrb1a,-0.5,0.308,0.355
Klrb1b,-0.7,0.308,0.355
Mpc1,2.4,0.308,0.44
Mrps16,-1.2,0.308,0.44
Olfr214,1.4,0.308,0.383
Olfr646,-0.7,0.308,0.355
Rnase11,-0.7,0.308,0.355
Ruvbl1,2.1,0.308,0.429
Smyd4,2.2,0.308,0.42
Txndc17,1.6,0.308,0.42
Vmn1r59,3.7,0.308,0.383
Wdfy2,-1.2,0.308,0.431
ENSMUSG00000075154,1.5,0.308,0.383
ENSMUSG00000079733,2.3,0.308,0.571
ENSMUSG00000099100,2.3,0.308,0.571
Cab39l,2.2,0.307,0.421
Cep72,-0.7,0.307,0.43
Ddah2,-1.8,0.307,0.438
Gas2l2,-0.9,0.307,0.43
Hint3,-4.2,0.307,0.441
Ilvbl,-0.4,0.307,0.56
Mocs2,4,0.307,0.421
Phf11b,5.4,0.307,0.421
Polr2m,-0.6,0.307,0.438
A730049H05Rik,-0.7,0.306,0.572
Abl2,-3,0.306,0.439
Actn3,-0.7,0.306,0.383
Arrdc5,2.4,0.306,0.356
Cct8l1,3.2,0.306,0.433
Deaf1,-0.6,0.306,0.605
Gm815,-0.9,0.306,0.572
Ift88,2.9,0.306,0.43
Mpig6b,2.3,0.306,0.572
P4ha2,-0.7,0.306,0.439
Pkn1,-5.2,0.306,0.439
ENSMUSG00000054165,1.4,0.306,0.572
Krt13,-0.8,0.305,0.442
Ngef,1.2,0.305,0.431
Nubpl,1.9,0.305,0.442
Oas1e,1.6,0.305,0.383
Suco,0.8,0.305,0.561
Tcf7l1,-0.6,0.305,0.431
Zscan4d,0.9,0.305,0.383
ENSMUSG00000026276,1.3,0.304,0.431
Anp32b,0.9,0.304,0.384
Casp2,6,0.304,0.434
Ccdc58,-1.7,0.304,0.443
Cpped1,2.1,0.304,0.422
Exoc6,3,0.304,0.443
Kcnq5,0.5,0.304,0.562
Nxpe5,3.3,0.304,0.384
Ptpn4,3,0.304,0.44
Rasl11a,2.1,0.304,0.422
Spag11,-0.6,0.304,0.384
ENSMUSG00000093809,1.9,0.304,0.431
Acss3,-1.6,0.303,0.443
BC016579,-7.1,0.303,0.443
Cacna2d3,1.2,0.303,0.432
Cldn34d,-0.5,0.303,0.384
Fbxo44,1.5,0.303,0.434
Fntb,1.8,0.303,0.441
Foxa3,2.8,0.303,0.434
Gm10118,1.1,0.303,0.573
Golim4,1.9,0.303,0.434
Hectd1,1.2,0.303,0.434
Lrguk,2.1,0.303,0.432
Mlkl,1.6,0.303,0.441
Ncf1,-0.9,0.303,0.432
Nek9,-1.3,0.303,0.441
Nlrp4c,-0.9,0.303,0.432
Rc3h1,-0.8,0.303,0.434
Vmn1r195,1.3,0.303,0.384
Ighg3,-7.2,0.302,0.573
Krt7,-0.9,0.302,0.442
Prr32,1.6,0.302,0.573
Rap2b,-1.7,0.302,0.444
Tomm6,-3.6,0.302,0.444
Trdv2-1,-0.7,0.302,0.573
Ccdc183,-2.7,0.301,0.574
Disc1,-0.9,0.301,0.432
Dll3,1,0.301,0.432
Gan,-3.5,0.301,0.436
Mag,4.6,0.301,0.436
Olfr669,2.4,0.301,0.358
Pank4,-4.1,0.301,0.442
Slc38a8,-0.3,0.301,0.563
Tmem104,0.5,0.301,0.563
Api5,2.1,0.3,0.433
Csrp1,4.2,0.3,0.436
Ctrl,-2,0.3,0.436
Cyp2c29,-2.5,0.3,0.443
Dnah17,1.4,0.3,0.445
Hist2h2be,1.9,0.3,0.436
Jakmip3,-0.3,0.3,0.564
Crocc,1.4,0.299,0.433
Dcxr,-0.6,0.299,0.444
Gm5155,-0.9,0.299,0.385
Hist1h1a,-0.9,0.299,0.385
Khdc1b,-1.1,0.299,0.425
Lyzl4,-0.5,0.299,0.358
Mfsd4a,1.5,0.299,0.564
Nes,-0.9,0.299,0.385
Orm2,-0.9,0.299,0.385
Scgb1b30,1.1,0.299,0.385
Sfn,0.7,0.299,0.433
Tspan2,-0.5,0.299,0.358
Wisp1,-0.6,0.299,0.433
Wscd2,1.7,0.299,0.358
Zc3hc1,0.9,0.299,0.444
4933413G19Rik,1.2,0.298,0.425
Dnajc5b,-3.3,0.298,0.438
Endod1,0.2,0.298,0.565
Mylpf,-3,0.298,0.447
Nlrp4e,-0.6,0.298,0.434
Pip4k2c,1.5,0.298,0.444
Prss21,1.9,0.298,0.438
Tmem203,0.8,0.298,0.565
Ank1,1.6,0.297,0.439
Ankrd1,0.8,0.297,0.61
Cep164,5.8,0.297,0.426
Crybb3,1.9,0.297,0.439
Cst13,2,0.297,0.386
Gm10135,1.3,0.297,0.575
Gm27027,-1.4,0.297,0.575
Gm3468,3.2,0.297,0.386
Gstp3,1,0.297,0.386
Igha,1.8,0.297,0.575
Pdzk1ip1,-0.5,0.297,0.359
Prex2,-0.7,0.297,0.434
Rhox7a,2.1,0.297,0.575
Tbcel,-0.9,0.297,0.447
Amdhd2,5.5,0.296,0.426
Casp7,1.2,0.296,0.446
Cep70,-0.7,0.296,0.435
H2-Ab1,-3.6,0.296,0.446
Hprt,-0.8,0.296,0.446
Olfr734,2.4,0.296,0.359
Serpina7,-0.7,0.296,0.435
Sost,0.8,0.296,0.359
Tril,2.1,0.296,0.426
1700007K09Rik,3.1,0.295,0.386
AI464131,1.8,0.295,0.44
Cldn22,0.7,0.295,0.359
Grid1,2.1,0.295,0.447
Hexb,-1.2,0.295,0.447
Hhatl,1.7,0.295,0.359
Hpse,-0.8,0.295,0.435
Klhdc10,-1,0.295,0.427
Klhl23,2,0.295,0.427
Phf11a,2.6,0.295,0.427
Phf14,-2.3,0.295,0.44
Ptges2,-3.5,0.295,0.449
Slain2,2,0.295,0.427
Tg,1.1,0.295,0.435
Zfp516,1.4,0.295,0.611
Aqp8,-0.4,0.294,0.567
Baalc,-3.5,0.294,0.449
Cyp2c66,-6.4,0.294,0.447
Epg5,3.5,0.294,0.436
Olfr1028,2.4,0.294,0.359
Saa3,1,0.294,0.44
Surf6,2,0.294,0.427
Tctn3,0.5,0.294,0.567
Cacna1d,1.1,0.293,0.448
Ceacam19,1.5,0.293,0.568
Gm572,2.6,0.293,0.359
Olfm4,4,0.293,0.45
Olfr1466,1.6,0.293,0.387
Olfr727,1.1,0.293,0.359
Prkag3,-2.9,0.293,0.448
Prkci,1.5,0.293,0.448
Prkcsh,-1,0.293,0.436
Sfxn3,3,0.293,0.45
Slc30a3,-0.8,0.293,0.45
Sypl2,0.3,0.293,0.568
4930578C19Rik,2.5,0.292,0.436
Arl14ep,2.9,0.292,0.427
Csf3r,-0.6,0.292,0.436
Nipsnap3b,-4.1,0.292,0.451
Pard6g,0.8,0.292,0.436
Ptprk,-0.7,0.292,0.449
Trp53rka,1.4,0.292,0.449
Ugt2a2,3,0.292,0.441
B3gnt8,-0.9,0.291,0.428
Ctag2,1,0.291,0.388
Ddx25,1.9,0.291,0.451
Gm17409,-1.3,0.291,0.579
Hsf2bp,1.6,0.291,0.441
Ints1,-0.8,0.291,0.437
Krtap11-1,1.8,0.291,0.36
Rtp3,3.2,0.291,0.388
Rundc3a,0.8,0.291,0.36
Sdcbp2,-1.3,0.291,0.451
Skap1,-0.9,0.291,0.579
2010107E04Rik,-4,0.29,0.452
Cdh3,2.5,0.29,0.452
Fam90a1b,-1.2,0.29,0.579
Pik3cg,1.4,0.29,0.452
Prlhr,1.1,0.29,0.36
Slc45a3,0.9,0.29,0.437
Slc7a11,1,0.29,0.614
Tcrg-V6,1.3,0.29,0.437
Tmem170b,-0.6,0.29,0.569
Arhgap17,-0.8,0.289,0.453
Best2,-0.3,0.289,0.57
Id3,-0.8,0.289,0.614
Lynx1,1.8,0.289,0.438
Olfr345,-1,0.289,0.389
Pde7a,1,0.289,0.451
Phf8,4.3,0.289,0.614
Sp8,-3,0.289,0.614
Synrg,-1.2,0.289,0.442
1110008F13Rik,-1.4,0.288,0.453
Akr1b3,-3.2,0.288,0.452
BC030867,3,0.288,0.429
Dgcr14,-7.9,0.288,0.452
Eif4g3,-6.8,0.288,0.453
Fam120b,1.2,0.288,0.429
Gm11175,-1.6,0.288,0.58
Hs3st1,-3.6,0.288,0.452
Icam4,1.8,0.288,0.571
Ispd,1,0.288,0.452
Olfr556,2.4,0.288,0.361
Olfr888,1.5,0.288,0.389
Stag3,1.1,0.288,0.438
Trim23,1.8,0.288,0.443
Wee1,-0.9,0.288,0.438
4833423E24Rik,2.8,0.287,0.39
9130023H24Rik,-6.1,0.287,0.58
Actn2,1.9,0.287,0.454
Maged1,-1.3,0.287,0.615
Olfr1289,-0.9,0.287,0.58
Pf4,-0.7,0.287,0.439
Wnt1,2.8,0.287,0.439
Zmat4,-1.1,0.287,0.615
Gimap9,2.5,0.286,0.39
Ier2,1.9,0.286,0.43
Ptprz1,-0.7,0.286,0.453
Zfp11,1.2,0.286,0.616
Hmox2,-0.7,0.285,0.454
Lin7b,1.9,0.285,0.44
Nfatc4,-0.7,0.285,0.616
Prep,1.3,0.285,0.454
Racgap1,-0.5,0.285,0.616
Scamp5,-0.8,0.285,0.444
Spaca9,1.9,0.285,0.43
Tmem131,-0.3,0.285,0.572
BC049352,3.3,0.284,0.391
Capza3,-1,0.284,0.456
Cdk5r1,3.8,0.284,0.455
Defb33,2.2,0.284,0.581
Gm33962,-5.2,0.284,0.581
Haus4,1.9,0.284,0.43
Nkain3,2.4,0.284,0.362
Pxmp2,-1.2,0.284,0.456
Rab3c,1.9,0.284,0.445
Slc52a3,1,0.284,0.362
Taf7l,-0.5,0.284,0.617
Dusp5,0.9,0.283,0.617
Gm10477,3.1,0.283,0.391
Gm4951,-4.5,0.283,0.582
Rtl6,-0.7,0.283,0.441
Srgap2,2.2,0.283,0.446
Thoc1,1.8,0.283,0.446
Vmn2r11,4,0.283,0.391
Zbtb22,1.4,0.283,0.617
Dnajb5,6.1,0.282,0.447
Fsip2,-0.9,0.282,0.442
Gabrg3,1.5,0.282,0.456
Il17ra,-0.3,0.282,0.574
Perp,2,0.282,0.457
Trappc6b,-1.7,0.282,0.456
Zfp366,-3.6,0.282,0.618
Akap11,-4.5,0.281,0.457
Erg,-1.5,0.281,0.442
Ets1,1.3,0.281,0.442
Flt4,-2,0.281,0.457
Gm21762,-1,0.281,0.582
Ing5,-1.5,0.281,0.442
Lcn8,-0.8,0.281,0.447
Naa16,2.3,0.281,0.619
Ndufb8,-1.5,0.281,0.442
Ppp2r3c,-1.5,0.281,0.442
Rap1a,-1.5,0.281,0.442
Sap30bp,-1.5,0.281,0.442
Scd3,1.5,0.281,0.392
Smc2,-1.5,0.281,0.442
Smc3,-1.5,0.281,0.442
Tax1bp1,-1.5,0.281,0.442
Tmem121,1.5,0.281,0.575
Asb10,4.8,0.28,0.448
Ccl25,1.4,0.28,0.448
Dok3,2.6,0.28,0.433
Dpys,-0.8,0.28,0.448
Foxn1,1.7,0.28,0.619
Ints12,1.2,0.28,0.433
Nmd3,1.8,0.28,0.619
Smarcd1,1.8,0.28,0.619
Sult2a2,1.1,0.28,0.583
Tmem251,0.2,0.28,0.575
Tppp3,2.2,0.28,0.364
Zfp105,1.2,0.28,0.619
Alox8,1.1,0.279,0.443
Ap2a1,1.1,0.279,0.448
Elk3,0.7,0.279,0.443
Gm9396,-0.6,0.279,0.583
Mall,-1,0.279,0.459
Mrgprb3,3.1,0.279,0.392
Oxld1,-4.3,0.279,0.459
Rab7,-1.3,0.279,0.458
Slc10a7,0.4,0.279,0.576
Slc27a6,-0.6,0.279,0.459
Stum,0.7,0.279,0.364
Tlr9,0.9,0.279,0.443
Tmem219,-0.5,0.279,0.576
Wfdc6a,0.8,0.279,0.364
Ankfn1,1.3,0.278,0.364
Bscl2,6.1,0.278,0.449
Ces1c,3.3,0.278,0.395
Crbn,2.9,0.278,0.449
Crybb1,-1,0.278,0.459
Fabp3,4.8,0.278,0.449
Faiml,1.4,0.278,0.583
Hs3st4,1.7,0.278,0.364
I830077J02Rik,0.3,0.278,0.576
Khdc3,2.4,0.278,0.364
Mylk3,-0.8,0.278,0.459
Olfr461,-0.9,0.278,0.395
Olfr690,-0.9,0.278,0.395
S100a2,-0.9,0.278,0.395
Tm2d2,-6.3,0.278,0.46
Tpm4,-0.9,0.278,0.395
Tymp,1.7,0.278,0.444
Zfyve16,4.8,0.278,0.449
Btbd2,1,0.277,0.45
Fundc2,1.3,0.277,0.461
Gm21850,2.1,0.277,0.584
Magea8,3.2,0.277,0.395
Mcm8,-0.9,0.277,0.444
Nrxn3,1.2,0.277,0.395
Tmbim7,1.8,0.277,0.584
Tmem19,0.3,0.277,0.577
Vmn2r22,1,0.277,0.395
Acot1,1.1,0.276,0.621
Btn1a1,0.1,0.276,0.578
Gna13,-0.9,0.276,0.451
Lrrc63,-0.8,0.276,0.621
Nudt8,1.2,0.276,0.461
Pou4f2,-2.9,0.276,0.621
Trp53bp2,1.3,0.276,0.445
Chac1,1.8,0.275,0.436
Irs3,3.2,0.275,0.396
Matk,-0.7,0.275,0.461
Nudt16l1,-1,0.275,0.462
P2ry1,1.4,0.275,0.445
Psd,4.7,0.275,0.462
Slc8a1,1.8,0.275,0.436
Taco1,1.7,0.275,0.462
Trpv1,-6.6,0.275,0.461
Zfp280c,-1,0.275,0.622
4933402E13Rik,1.5,0.274,0.396
Cxcl9,-0.6,0.274,0.396
Kif9,-0.8,0.274,0.463
Krit1,2.4,0.274,0.446
Mydgf,0.8,0.274,0.462
Nfyc,1.8,0.274,0.451
Rab3b,-1.4,0.274,0.463
Rdh5,1.3,0.274,0.462
Sebox,2.4,0.274,0.436
Svep1,1.4,0.274,0.463
Uxs1,-4.5,0.274,0.463
Acvr1b,-0.6,0.273,0.463
Cym,-1.5,0.273,0.397
Ifna15,1.8,0.273,0.585
Lce1g,3.7,0.273,0.585
Mmp24,1.6,0.273,0.463
Mvb12b,1,0.273,0.365
Oas2,1.9,0.273,0.452
Sap130,1.8,0.273,0.452
Tefm,2.9,0.273,0.464
Wdr34,-4.1,0.273,0.437
Zfp280d,-0.6,0.273,0.623
2310022A10Rik,4.2,0.272,0.437
4933409G03Rik,1.1,0.272,0.587
Ccdc40,-0.8,0.272,0.437
Dennd5a,1.5,0.272,0.437
Dglucy,-4.7,0.272,0.587
Dido1,-0.7,0.272,0.447
Enpp2,-0.7,0.272,0.464
Gsx2,0.9,0.272,0.623
Jph2,-1.1,0.272,0.464
Kcnh2,-0.7,0.272,0.464
Klra10,2,0.272,0.397
Mmp10,-1.2,0.272,0.464
Noct,-1.1,0.272,0.623
Slurp1,1.4,0.272,0.366
Sorcs1,0.4,0.272,0.58
Tbc1d2,1.1,0.272,0.437
Traf6,-0.7,0.272,0.447
Wif1,-0.7,0.272,0.447
Cat,-1.6,0.271,0.464
Esp4,-0.9,0.271,0.588
Gm13103,2.6,0.271,0.398
Gm16434,1.8,0.271,0.588
Gm6676,1.8,0.271,0.588
Smc4,2,0.271,0.447
Top3a,2,0.271,0.447
Usp2,-0.9,0.271,0.588
4930431F12Rik,-3.5,0.27,0.588
Baz2b,-2.9,0.27,0.624
BC049762,-0.8,0.27,0.398
Brip1,-0.8,0.27,0.448
Chgb,-2.1,0.27,0.466
Clec1b,1.2,0.27,0.367
Dclk1,0.8,0.27,0.465
Gm20479,1.7,0.27,0.588
Ifna9,-0.7,0.27,0.367
Mfsd5,-3.3,0.27,0.466
Nr3c2,-0.6,0.27,0.465
Olfr1344,1.9,0.27,0.588
Olfr322,1.5,0.27,0.581
S100a13,1.8,0.27,0.454
Sfr1,3,0.27,0.438
Ugt1a5,2.9,0.27,0.466
Acnat2,3,0.269,0.399
Dnase1l1,-0.7,0.269,0.454
Fasl,1.9,0.269,0.448
H2-M10.2,3,0.269,0.399
Ppp1ca,-1.2,0.269,0.466
Uqcrc1,2,0.269,0.448
Wdr77,2.9,0.269,0.439
Acads,2.8,0.268,0.467
Aire,-1.6,0.268,0.626
Ash1l,2.3,0.268,0.626
Dyrk1b,1.5,0.268,0.467
Lars2,-1.2,0.268,0.467
Olfr1105,2.1,0.268,0.399
Poll,-1.1,0.268,0.449
Ugt3a2,-4.1,0.268,0.467
Des,0.9,0.267,0.449
Esyt2,-0.3,0.267,0.583
Igkv3-10,-0.9,0.267,0.59
Ly6g6f,1,0.267,0.368
Mfap3l,0.5,0.267,0.583
Nol6,1.7,0.267,0.626
Ntng2,1,0.267,0.439
Appl1,-0.6,0.266,0.45
Bfsp1,4.7,0.266,0.469
Elovl4,-4.4,0.266,0.468
Gja5,1.3,0.266,0.469
Gnai1,-0.8,0.266,0.45
Hepacam,-0.7,0.266,0.45
Olfr497,1.4,0.266,0.4
Olfr553,2.9,0.266,0.4
Opn1sw,1,0.266,0.583
Rhox8,3.2,0.266,0.4
Ribc1,-1.5,0.266,0.44
Spatc1l,1.8,0.266,0.44
Trim71,-1.2,0.266,0.456
Ubr5,1.2,0.266,0.45
Vstm2l,2.3,0.266,0.368
Zic4,2.3,0.266,0.627
Zscan4e,2.9,0.266,0.4
Dcun1d3,4.7,0.265,0.457
Erp27,-1.1,0.265,0.469
Gclm,-0.9,0.265,0.45
Gm17654,2.9,0.265,0.4
Gm3072,2.9,0.265,0.4
Gm4894,2,0.265,0.591
Idh3a,1.3,0.265,0.469
Iqcd,0.9,0.265,0.44
Olfr866,2.9,0.265,0.4
Plekhg5,-1.1,0.265,0.44
Selenon,-1.6,0.265,0.469
Tshz1,2.5,0.265,0.627
Wdr41,-0.9,0.265,0.591
Bdnf,-0.9,0.264,0.451
Ccdc186,-1.2,0.264,0.591
Ccne2,1,0.264,0.451
Ccr3,2.3,0.264,0.369
Csmd3,-0.6,0.264,0.451
D13Ertd608e,-1.2,0.264,0.591
Gm10643,-1.2,0.264,0.591
Gm11110,-1.2,0.264,0.591
Gm21718,-1.2,0.264,0.591
Gm27021,-1.2,0.264,0.591
Guca2b,2.3,0.264,0.369
Hdac1,1,0.264,0.451
Ighv5-16,-1.2,0.264,0.591
Incenp,-0.8,0.264,0.451
Krtap6-3,-1.2,0.264,0.591
Rps18-ps3,-1.2,0.264,0.591
Spink6,-1.2,0.264,0.591
Trav13n-3,-1.2,0.264,0.591
Zfp982,-1.2,0.264,0.591
ENSMUSG00000044744,-1.2,0.264,0.591
ENSMUSG00000094206,-0.6,0.264,0.401
ENSMUSG00000096279,-0.7,0.264,0.591
ENSMUSG00000096460,-1.2,0.264,0.591
AB124611,1.7,0.263,0.441
Gstm1,-1.1,0.263,0.451
Gtf2h1,-1.1,0.263,0.451
Kif20b,-1.1,0.263,0.451
Lcp1,-1.1,0.263,0.451
Lysmd4,1.5,0.263,0.585
Mbtps1,1.7,0.263,0.592
Nr2f1,-0.9,0.263,0.451
Olfr1040,1.2,0.263,0.401
Palm3,-0.8,0.263,0.441
Pcdhb11,3,0.263,0.401
Pelo,-1.1,0.263,0.451
Ptcd1,5.7,0.263,0.441
Rpl36-ps4,-0.6,0.263,0.592
Rusc1,1.7,0.263,0.441
Smim23,1.2,0.263,0.592
Sufu,-1.1,0.263,0.451
Tenm2,1.9,0.263,0.451
ENSMUSG00000094375,1.6,0.263,0.401
Apom,3.9,0.262,0.472
Dctpp1,1.8,0.262,0.442
Fut9,-0.6,0.262,0.452
Gfra3,0.4,0.262,0.586
Grhl3,1.4,0.262,0.629
Ilf3,-2.2,0.262,0.472
Olfr1097,2.9,0.262,0.402
Olfr1160,-0.8,0.262,0.402
Olfr488,0.9,0.262,0.402
Olfr702,-0.8,0.262,0.402
Patl2,1.7,0.262,0.442
Prrg2,-0.8,0.262,0.586
Srcin1,1.9,0.262,0.472
7530416G11Rik,1.3,0.261,0.592
Adgre5,1.1,0.261,0.629
Ccar2,2.8,0.261,0.452
Cyp3a41b,-3.4,0.261,0.472
Eed,-2.3,0.261,0.472
Epb41l3,3.9,0.261,0.472
Gm10093,-4,0.261,0.592
Igkv3-2,2.1,0.261,0.592
Slc6a2,-0.6,0.261,0.442
Tti2,-1,0.261,0.442
Zfp641,10.4,0.261,0.629
ENSMUSG00000079437,-0.3,0.261,0.586
Cd53,0.6,0.26,0.587
Esr2,1.8,0.26,0.453
Etv4,-0.7,0.26,0.453
Ikbip,-1.2,0.26,0.46
Klhdc3,-1,0.26,0.46
Myo1g,1.3,0.26,0.473
Olfr830,1.6,0.26,0.402
Sec16b,1.4,0.26,0.473
Sox14,4.6,0.26,0.442
Trio,-0.9,0.26,0.473
Ano1,0.9,0.259,0.37
Clca3b,-0.9,0.259,0.594
Enpp7,-1.3,0.259,0.474
Gm17541,-1.2,0.259,0.594
Magi2,1.3,0.259,0.474
Nsmce3,1.1,0.259,0.63
Usp26,1.7,0.259,0.461
Capn11,-0.8,0.258,0.462
Ccdc129,2.3,0.258,0.371
Cfh,1,0.258,0.462
Chml,-1,0.258,0.443
Cyp2e1,-3.2,0.258,0.462
Eid2b,-1,0.258,0.443
Ftl1-ps1,-1.1,0.258,0.595
Phpt1,1.6,0.258,0.475
Slc29a2,-0.8,0.258,0.631
Taf13,-0.6,0.258,0.631
Tor1aip1,-0.6,0.258,0.631
ENSMUSG00000041748,1.7,0.258,0.371
Cramp1l,1.1,0.257,0.631
Fbxl22,-0.8,0.257,0.403
Gm6096,1.1,0.257,0.595
Lpcat1,-2.8,0.257,0.475
Nhlh1,4,0.257,0.631
Smad1,-0.5,0.257,0.631
Spdye4a,2.8,0.257,0.403
Vmn1r83,2.8,0.257,0.403
Dpf3,3.3,0.256,0.462
Dpm2,-3.7,0.256,0.476
Gml2,-0.8,0.256,0.455
Rnf180,2.8,0.256,0.462
Slc7a8,0.7,0.256,0.476
Vmn1r9,1,0.256,0.404
ENSMUSG00000090697,5.1,0.256,0.444
Ccl9,-1,0.255,0.463
Cpsf2,-0.9,0.255,0.633
Limk2,-7.2,0.255,0.477
Macf1,-0.6,0.255,0.404
Mogat2,1.4,0.255,0.477
Nudt2,2.2,0.255,0.455
Rpn1,-1,0.255,0.455
Scn8a,1.7,0.255,0.463
Serpinb1b,0.7,0.255,0.404
Sf3b3,-0.9,0.255,0.633
Tas2r137,0.4,0.255,0.59
Ube2q2,-2,0.255,0.463
Zfp865,5,0.255,0.444
Cdk5rap2,-1.1,0.254,0.456
Cdkl5,-0.5,0.254,0.478
Chdh,2.6,0.254,0.477
Emb,2.3,0.254,0.373
Olfr1475,3.1,0.254,0.405
Olfr570,3.1,0.254,0.405
Oxsm,2.5,0.254,0.477
Pradc1,-0.7,0.254,0.444
Rfx6,-2.6,0.254,0.633
Casp6,1.3,0.253,0.464
Cul5,-0.6,0.253,0.456
Irf5,2.4,0.253,0.634
Ninl,-0.8,0.253,0.456
P2ry13,-0.8,0.253,0.478
Pofut1,-0.5,0.253,0.456
Ptpra,-0.7,0.253,0.479
Thada,0.9,0.253,0.445
Trim80,2.7,0.253,0.405
Wisp2,1.1,0.253,0.456
Angptl7,0.9,0.252,0.374
Crybg1,-0.8,0.252,0.457
Fap,-0.8,0.252,0.465
Fbxw24,2.7,0.252,0.406
Fcho1,1.5,0.252,0.465
Flot2,-1,0.252,0.465
Nkapl,1.6,0.252,0.374
Olfr818,2.7,0.252,0.406
Pafah1b3,-0.7,0.252,0.457
Plekhg6,0.7,0.252,0.634
Rabggtb,1.6,0.252,0.479
Rdh13,-1,0.252,0.479
Sycn,-1,0.252,0.465
Ttbk2,-1.2,0.252,0.479
Vasp,-0.9,0.252,0.457
Vmn2r44,2.7,0.252,0.406
Zfp120,3.2,0.252,0.406
ENSMUSG00000094368,2.7,0.252,0.406
ENSMUSG00000094448,2.7,0.252,0.406
Acot8,-1,0.251,0.466
Arrdc2,-3.4,0.251,0.466
Gm16505,-1.3,0.251,0.598
Hspbap1,1.1,0.251,0.457
Ivns1abp,-1,0.251,0.466
Kcnh5,-3.3,0.251,0.635
Pou1f1,-6.2,0.251,0.48
Rps4l,-1.6,0.251,0.598
Sh2d5,-1.2,0.251,0.445
A730015C16Rik,1.9,0.25,0.598
Dsg3,2.2,0.25,0.375
E330017A01Rik,2.7,0.25,0.406
Gck,-0.5,0.25,0.481
Gm5294,1.6,0.25,0.446
Hba-x,2,0.25,0.446
Hnrnpk,1.7,0.25,0.469
Kcnrg,-1.1,0.25,0.469
Nid1,-0.7,0.25,0.481
Ppp1r14b,-0.8,0.25,0.458
Stt3b,-0.9,0.25,0.469
Syt3,5.1,0.25,0.446
Tmem110,1.6,0.25,0.446
Ttc30b,1.7,0.25,0.469
Acadm,2.1,0.249,0.458
Chd1l,1.5,0.249,0.636
Dgki,-1.3,0.249,0.482
Esp31,-1.2,0.249,0.598
Fam98c,0.8,0.249,0.446
Gm5150,-0.8,0.249,0.407
Lpar3,-2.9,0.249,0.47
Mapk8ip2,-0.8,0.249,0.482
Nadk2,1.6,0.249,0.446
Pcmtd2,2.6,0.249,0.446
Pde4a,-0.5,0.249,0.458
Prss53,1.7,0.249,0.47
Purb,1.4,0.249,0.481
S100a5,4.6,0.249,0.47
Shisa5,-5.6,0.249,0.481
Trbv1,1.2,0.249,0.598
ENSMUSG00000037814,-0.8,0.249,0.407
Ankrd13a,1.5,0.248,0.47
Ascl4,1.3,0.248,0.636
Cetn4,2.7,0.248,0.407
D630045J12Rik,2.8,0.248,0.636
Fhl5,1.5,0.248,0.376
Gm4553,1.3,0.248,0.599
