Gene_ID,Castle_Effect,Castle_Score,P_value
Fgf8,1.6,0.125,0.492
G6pc,-0.5,0.125,0.554
Gcom1,-1,0.125,0.547
Glrx5,5.3,0.125,0.599
Gm10351,1.2,0.125,0.547
Myo10,1.1,0.125,0.492
Npy2r,-1.5,0.125,0.554
Nsg2,1,0.125,0.39
Parp16,0.1,0.125,0.675
Ppp2cb,-1.6,0.125,0.554
Rasa4,1.4,0.125,0.492
Rtl1,1.7,0.125,0.492
Serpina3m,2.5,0.125,0.39
Serpinb3c,-7,0.125,0.323
Spata16,1.3,0.125,0.346
Spire2,-0.5,0.125,0.554
Tmem44,-0.3,0.125,0.675
ENSMUSG00000074592,0.9,0.125,0.547
Adam9,0.9,0.124,0.493
Casp16-ps,1.1,0.124,0.347
Ces1f,-0.6,0.124,0.324
Cnga4,1.2,0.124,0.347
Gm11175,-0.9,0.124,0.547
Hinfp,-1.2,0.124,0.679
Lyrm9,1.7,0.124,0.39
Ogfod1,-1.2,0.124,0.555
Pfkl,-1.2,0.124,0.555
Rpl14,-0.8,0.124,0.6
Rps6ka3,0.8,0.124,0.555
Shank3,0.6,0.124,0.679
Syt15,-0.6,0.124,0.6
Tmem170b,-0.2,0.124,0.676
Vmn2r62,-0.6,0.124,0.324
Zfp853,1.1,0.124,0.547
Arr3,-1,0.123,0.493
Aym1,-2.2,0.123,0.548
Bco1,-3.7,0.123,0.548
Col3a1,-0.7,0.123,0.422
Dgcr8,-2,0.123,0.68
Dpp4,-1.3,0.123,0.556
Gm14548,0.8,0.123,0.348
Gm4791,-3.7,0.123,0.548
Gm9999,-3.7,0.123,0.548
Ifitm7,0.6,0.123,0.548
Ighv2-6,-3.7,0.123,0.548
Il6,-0.7,0.123,0.422
Itih5,-0.5,0.123,0.348
Kcne1,0.6,0.123,0.391
Mcm8,-0.8,0.123,0.422
Mvb12b,1.2,0.123,0.348
Pdzrn3,0.7,0.123,0.493
Prkar1b,-0.5,0.123,0.556
Sgcb,-2.6,0.123,0.601
Tbc1d25,0.5,0.123,0.391
Tspan32,0.6,0.123,0.68
Vdac3-ps1,-0.5,0.123,0.422
Wwp2,1.5,0.123,0.493
Zfp934,-3.1,0.123,0.548
ENSMUSG00000072613,-3.7,0.123,0.548
BC107364,0.8,0.122,0.549
Cfap73,0.7,0.122,0.349
Cib4,1.3,0.122,0.349
Crygb,-0.5,0.122,0.494
Fip1l1,1.5,0.122,0.325
Gm11541,1.7,0.122,0.549
Ints9,-0.5,0.122,0.494
Mkrn1,0.9,0.122,0.494
Npm2,0.8,0.122,0.681
Tmc5,-1.2,0.122,0.678
Unc79,-0.7,0.122,0.423
Zfp108,-0.6,0.122,0.325
Adamtsl5,0.8,0.121,0.424
Ankrd16,-0.4,0.121,0.682
Bbx,1.4,0.121,0.682
Chn2,1.3,0.121,0.495
Ear1,1,0.121,0.326
Egr3,0.5,0.121,0.682
Gm10803,1.1,0.121,0.55
Gm3646,-1.6,0.121,0.55
Gm6139,-0.8,0.121,0.326
Hipk3,-2.5,0.121,0.557
Hsf3,-0.8,0.121,0.326
Iqca,-0.4,0.121,0.349
Lmx1b,0.6,0.121,0.682
Olfr862,-0.8,0.121,0.326
Pdia3,-0.7,0.121,0.495
Pggt1b,-2.1,0.121,0.557
Scgb1b2,-0.8,0.121,0.326
Slco1c1,-0.4,0.121,0.349
Slitrk6,-0.5,0.121,0.349
Smok2a,-0.8,0.121,0.326
Tlr12,-0.8,0.121,0.326
Twf2,1.2,0.121,0.424
Vmn1r158,-0.8,0.121,0.326
Zfp78,-1.8,0.121,0.682
ENSMUSG00000095855,-0.8,0.121,0.326
Api5,1.4,0.12,0.425
Cdc42se2,-1.5,0.12,0.558
EU599041,1.1,0.12,0.551
Fem1a,0.5,0.12,0.683
G3bp2,1.2,0.12,0.425
Gm14781,-0.7,0.12,0.351
Gm17677,-0.6,0.12,0.327
Gria4,-0.5,0.12,0.425
Klf3,-0.9,0.12,0.683
Lgi3,0.7,0.12,0.351
Ppp2r1a,1.3,0.12,0.558
Rgs14,5.3,0.12,0.603
Rln3,-0.8,0.12,0.351
Setx,1.4,0.12,0.425
Slc25a30,-0.6,0.12,0.603
Slc35b1,-0.9,0.12,0.603
Snrnp40,-1,0.12,0.683
Tmem89,0.8,0.12,0.351
Tspan13,-0.5,0.12,0.496
Ttll4,0.5,0.12,0.394
Tuba8,-1,0.12,0.558
Adh4,-1,0.119,0.684
Ank2,-1.1,0.119,0.552
B4galnt4,-0.6,0.119,0.395
Cgn,1.2,0.119,0.604
Coro7,1.6,0.119,0.395
Dnmt3l,-0.6,0.119,0.684
Eprs,1.1,0.119,0.559
Gm5538,0.9,0.119,0.327
Hamp2,-0.5,0.119,0.327
Klrc3,1.1,0.119,0.327
Olfr1395,1.2,0.119,0.327
Olfr308,0.8,0.119,0.351
Olfr649,0.8,0.119,0.327
Olfr714,1,0.119,0.351
Tnc,0.6,0.119,0.426
Tusc3,-0.8,0.119,0.426
Vmn1r234,2.7,0.119,0.552
Wdr45b,-0.6,0.119,0.395
Atf2,1.3,0.118,0.427
BC027072,0.7,0.118,0.352
Cbln2,1.4,0.118,0.352
Cdx1,0.8,0.118,0.685
Dock6,1.3,0.118,0.605
Fam204a,-1.4,0.118,0.553
Gm12117,1.3,0.118,0.553
Gm20499,-1.4,0.118,0.553
Hsd17b2,-0.4,0.118,0.427
Inppl1,-1.6,0.118,0.56
Mphosph10,-1.7,0.118,0.685
Olfr1121,1.1,0.118,0.328
Olfr791,-0.5,0.118,0.352
Rag2,-1.3,0.118,0.685
Scn3a,2,0.118,0.497
Sptssa,-0.6,0.118,0.396
Wscd2,0.8,0.118,0.352
4930563M21Rik,1.3,0.117,0.329
5730455P16Rik,-0.6,0.117,0.561
Aif1,1.1,0.117,0.428
Ap5z1,-0.7,0.117,0.686
Arfgef2,1,0.117,0.498
B3gnt8,-0.6,0.117,0.396
Chpf2,-0.7,0.117,0.607
Cntn6,-0.7,0.117,0.428
Dkkl1,1.6,0.117,0.396
Khdrbs2,-2,0.117,0.686
Kif1a,-5.1,0.117,0.561
Olfr955,-0.4,0.117,0.329
Zdhhc12,-0.3,0.117,0.682
2210016F16Rik,-0.8,0.116,0.397
Ccdc85b,-0.8,0.116,0.397
Csf3r,1.1,0.116,0.429
Cutc,-0.8,0.116,0.397
Dbh,0.7,0.116,0.562
Enoph1,0.7,0.116,0.562
Fam102b,-0.8,0.116,0.397
Fam133b,-0.8,0.116,0.397
Ggct,-0.8,0.116,0.397
Gm11116,1.1,0.116,0.555
Gm9268,-0.5,0.116,0.329
Hils1,1,0.116,0.329
Hmgb4,-0.5,0.116,0.687
Hoxa4,-0.7,0.116,0.687
Kif27,-4.1,0.116,0.608
Mtx3,-2.5,0.116,0.608
N4bp3,5.2,0.116,0.608
N6amt1,-0.8,0.116,0.397
Olfr1313,0.8,0.116,0.329
Polr3f,-0.5,0.116,0.429
Sh2d3c,-0.8,0.116,0.397
Slc31a2,-0.8,0.116,0.397
Tbc1d30,-0.8,0.116,0.397
Zdhhc7,-0.1,0.116,0.682
ENSMUSG00000095881,1.3,0.116,0.555
ENSMUSG00000096260,1.3,0.116,0.555
C130032M10Rik,1.6,0.115,0.556
Cpne3,0.7,0.115,0.609
Dcbld1,-0.2,0.115,0.683
Dubr,0.9,0.115,0.556
Ero1lb,-0.7,0.115,0.563
Gm8050,0.9,0.115,0.329
Lyzl4,-0.7,0.115,0.355
Mc2r,0.7,0.115,0.563
Olfr61,1,0.115,0.329
Olfr820,1.6,0.115,0.329
Rnf111,-0.8,0.115,0.499
Serpinb9b,1.4,0.115,0.398
Slc5a6,0.8,0.115,0.563
Spryd4,1.4,0.115,0.609
Stk40,-0.8,0.115,0.563
Trpv6,-0.4,0.115,0.687
Ube2d1,1.3,0.115,0.499
Unc50,1.5,0.115,0.499
Acadvl,1.1,0.114,0.5
Car14,-0.7,0.114,0.431
Hps5,2,0.114,0.398
Htr1d,-0.4,0.114,0.564
Lad1,-0.4,0.114,0.355
Ldlrad4,-0.4,0.114,0.355
Odf3l2,1.5,0.114,0.398
Ola1,1.2,0.114,0.5
Parl,-0.6,0.114,0.61
Rab13,1.1,0.114,0.61
Sfn,0.9,0.114,0.431
Siah1b,1.5,0.114,0.5
Tnfrsf19,-0.2,0.114,0.684
Trappc13,2.8,0.114,0.398
Ubald2,0.7,0.114,0.398
Ugt8a,-0.5,0.114,0.431
Vamp8,0.7,0.114,0.431
9330182L06Rik,-0.6,0.113,0.685
BC067074,1.2,0.113,0.558
Celf3,-0.4,0.113,0.689
Clcn6,-1.7,0.113,0.689
Cldn7,-0.2,0.113,0.685
D8Ertd738e,2.8,0.113,0.399
Fam155a,0.1,0.113,0.685
Hist2h2ac,-0.5,0.113,0.501
Hoxd1,-0.9,0.113,0.689
Lrpprc,-0.6,0.113,0.432
Mrps14,1.4,0.113,0.611
Nkx2-1,-0.6,0.113,0.432
Nme8,-1.1,0.113,0.356
Olfr657,1.1,0.113,0.356
Pkd2,0.8,0.113,0.432
Pou3f2,0.7,0.113,0.689
Prss3,-0.6,0.113,0.432
Sv2b,5,0.113,0.611
AF067063,1.8,0.112,0.559
Arfgap2,-3.2,0.112,0.612
Bcor,-1.1,0.112,0.69
Cgnl1,-0.6,0.112,0.612
Disp3,-1.5,0.112,0.69
Dnttip1,-0.7,0.112,0.69
Exosc8,-0.7,0.112,0.69
Frem2,1.6,0.112,0.357
Glyctk,0.8,0.112,0.502
Gm10112,-1,0.112,0.559
Gm11568,1.3,0.112,0.559
Hif1a,1.1,0.112,0.433
Lig1,-2.7,0.112,0.433
Litaf,-0.6,0.112,0.502
Mbd5,-1.2,0.112,0.69
Mroh5,1.6,0.112,0.559
Ndufs2,-1.9,0.112,0.566
Nt5dc1,-0.7,0.112,0.686
Pacs1,-0.6,0.112,0.612
Rerg,-0.6,0.112,0.612
Rnf26,-0.7,0.112,0.559
Saysd1,-0.5,0.112,0.612
Sh2d4a,1.4,0.112,0.357
Snrpd2,0.9,0.112,0.612
Vmn2r11,-0.4,0.112,0.331
Zfp784,0.5,0.112,0.69
Ada,-0.7,0.111,0.434
Armc7,1.1,0.111,0.402
Eif3f,1.2,0.111,0.502
Exosc2,-1,0.111,0.691
Fscb,1.1,0.111,0.332
Fuca2,-1.2,0.111,0.687
Fuk,-1.7,0.111,0.567
Ggn,-0.5,0.111,0.502
Nupr1l,-0.4,0.111,0.358
Olfr598,0.6,0.111,0.332
Olfr985,0.8,0.111,0.358
Skint1,1,0.111,0.332
Tomm20l,1,0.111,0.613
Cacna1b,-1.4,0.11,0.568
Crybg3,0.9,0.11,0.358
Ero1l,1.2,0.11,0.503
Fhod1,-0.7,0.11,0.333
Galnt10,0.6,0.11,0.435
Igkv1-115,1.1,0.11,0.561
Lhx4,-0.6,0.11,0.692
Lox,1.1,0.11,0.435
Lrrc8b,1,0.11,0.614
Naglu,-2,0.11,0.568
Slc35b3,1.6,0.11,0.614
Tril,2.8,0.11,0.403
4930553M12Rik,-9.8,0.109,0.562
Alcam,0.7,0.109,0.436
Cacna2d3,0.7,0.109,0.436
Ccdc134,0.8,0.109,0.504
Ces1c,1,0.109,0.333
Crk,1.1,0.109,0.436
Cs,1.3,0.109,0.569
Drd1,-0.9,0.109,0.562
Farp2,-0.5,0.109,0.615
Gal3st1,-1.1,0.109,0.436
Gm10409,-3.7,0.109,0.562
Gm3020,-3.7,0.109,0.562
Gm6994,-0.9,0.109,0.562
Grid2ip,-2.2,0.109,0.615
Il17f,-0.5,0.109,0.36
Ipo7,1.4,0.109,0.615
Lifr,-0.9,0.109,0.562
Olfr1505,-1.3,0.109,0.36
Pagr1a,1,0.109,0.403
Prdm1,-0.8,0.109,0.693
Snx5,1,0.109,0.504
Sp8,1.8,0.109,0.693
Spata4,-0.3,0.109,0.36
Spdye4a,1.2,0.109,0.333
Tox3,-1.8,0.109,0.693
Zfp579,0.6,0.109,0.693
Abcb5,-0.3,0.108,0.36
Amelx,0.8,0.108,0.36
Arhgef25,-0.9,0.108,0.437
Asz1,-0.7,0.108,0.504
Chordc1,-0.7,0.108,0.504
Chrac1,0.7,0.108,0.694
Gm28036,-3.6,0.108,0.563
Gmeb1,-0.4,0.108,0.694
Gprc5c,2.9,0.108,0.615
Htra4,-0.7,0.108,0.504
Ifna15,1.1,0.108,0.563
Lmod2,5.2,0.108,0.615
Lrrc61,0.6,0.108,0.404
Mbd6,-0.7,0.108,0.504
Nfx1,-0.7,0.108,0.504
Nt5c3,-0.7,0.108,0.615
Olfr15,0.8,0.108,0.36
Osbpl9,0.8,0.108,0.504
Pcnt,-1.6,0.108,0.563
Pde7b,0.1,0.108,0.689
Prpf38a,-0.6,0.108,0.694
Qpctl,-0.7,0.108,0.504
Rab24,-0.7,0.108,0.504
Rtn4r,-0.5,0.108,0.437
Senp2,1.3,0.108,0.504
Supv3l1,-0.7,0.108,0.504
Syt13,1.1,0.108,0.504
Tsx,-0.4,0.108,0.437
Actr2,-2.8,0.107,0.571
BC030499,-2.9,0.107,0.571
Cebpg,-1.5,0.107,0.438
Egfl7,5.9,0.107,0.404
Emc1,-0.8,0.107,0.616
Epgn,0.5,0.107,0.361
Gm9772,-0.7,0.107,0.564
Hbs1l,-0.7,0.107,0.695
Hc,-0.6,0.107,0.571
Ier3,1.1,0.107,0.438
Irgm2,-0.8,0.107,0.616
Kmt5b,-2,0.107,0.695
Magee2,0.8,0.107,0.361
Nnt,1.2,0.107,0.564
Olfr250,-0.8,0.107,0.335
Olfr697,1.2,0.107,0.564
Olfr978,0.8,0.107,0.361
Pex14,-7,0.107,0.616
Scamp2,1.3,0.107,0.505
Thg1l,-0.8,0.107,0.616
Trav4d-3,-0.8,0.107,0.564
Trav4n-3,-0.8,0.107,0.564
1700015G11Rik,-0.8,0.106,0.335
1700057G04Rik,-0.5,0.106,0.335
Aldh6a1,-0.7,0.106,0.439
Dnajc25,1.1,0.106,0.506
Gm362,0.8,0.106,0.405
Gtf2a1,-0.7,0.106,0.696
Itpripl1,-0.6,0.106,0.362
Mme,-0.7,0.106,0.572
Myog,-1.1,0.106,0.696
Nemf,-0.7,0.106,0.696
Nphp3,1.1,0.106,0.506
Olfr212,1.2,0.106,0.335
Sdk2,-0.4,0.106,0.362
Slc30a10,-2.1,0.106,0.691
Tmem14a,-0.5,0.106,0.691
Trav9d-3,3.3,0.106,0.565
Trav9n-3,3.3,0.106,0.565
Zfyve28,1.6,0.106,0.405
Acy3,0.7,0.105,0.573
Bahd1,1.5,0.105,0.507
Bpnt1,2.2,0.105,0.44
Clec4n,-0.6,0.105,0.692
Cpsf2,-2.1,0.105,0.697
Dlx5,-0.4,0.105,0.507
Fgfr3,0.9,0.105,0.573
Gm17509,-0.8,0.105,0.566
Gm6104,1.2,0.105,0.566
Gm7247,-3.2,0.105,0.566
Gm9958,0.8,0.105,0.566
Gng12,2.8,0.105,0.405
Grpel2,-0.4,0.105,0.507
Ints13,3.5,0.105,0.405
Kcnj6,1.4,0.105,0.573
Olfr1093,-0.4,0.105,0.363
Papln,-0.4,0.105,0.44
Pomt1,5.2,0.105,0.618
Srebf1,0.7,0.105,0.405
Suz12,0.9,0.105,0.44
Ttll1,-1.2,0.105,0.618
Acot11,-0.9,0.104,0.619
Arid4a,0.7,0.104,0.619
Begain,0.7,0.104,0.575
Car10,0.5,0.104,0.575
Drg1,0.7,0.104,0.508
Gm11011,-3.6,0.104,0.567
Gm14393,-3.6,0.104,0.567
Gm17391,0.7,0.104,0.567
Gm5689,-0.9,0.104,0.567
Gm7334,0.7,0.104,0.567
Homer3,-0.9,0.104,0.698
Ift122,-0.5,0.104,0.508
Kif15,-0.6,0.104,0.44
Klrc2,1,0.104,0.336
Lctl,-0.6,0.104,0.575
Olfr339,-0.6,0.104,0.336
Pigc,-0.4,0.104,0.44
Rnd2,1,0.104,0.619
Sema6a,1.7,0.104,0.508
Serpinb1c,-0.6,0.104,0.336
Triml2,1.2,0.104,0.363
Vax1,-0.5,0.104,0.44
Zc3h12c,0.8,0.104,0.363
ENSMUSG00000094056,-3.6,0.104,0.567
ENSMUSG00000094882,-3.6,0.104,0.567
ENSMUSG00000095815,-3.6,0.104,0.567
ENSMUSG00000096671,-3.6,0.104,0.567
ENSMUSG00000096739,-3.6,0.104,0.567
Aen,2.8,0.103,0.407
Als2cl,0.6,0.103,0.509
Atp11c,-0.2,0.103,0.694
Ccdc127,0.4,0.103,0.407
Elf4,0.7,0.103,0.442
Ell,0.7,0.103,0.442
Enah,-0.4,0.103,0.62
Fam131c,1.1,0.103,0.509
Gm10645,-0.8,0.103,0.568
Gm14296,3.2,0.103,0.407
Gm9844,-2.8,0.103,0.568
Hspa1l,0.9,0.103,0.509
Idnk,0.9,0.103,0.407
Klra4,1.2,0.103,0.336
Lonrf1,1.7,0.103,0.509
Lpar6,0.2,0.103,0.694
Lrig3,0.1,0.103,0.694
Ly6g6c,0.2,0.103,0.694
Rassf8,1.4,0.103,0.407
Rsph9,-1.8,0.103,0.509
Skint5,0.7,0.103,0.336
Stx3,1.1,0.103,0.407
Tbc1d12,2.8,0.103,0.407
Zfp935,1.7,0.103,0.568
Zscan25,-0.5,0.103,0.699
Agxt2,0.9,0.102,0.577
Bhlhe41,1.5,0.102,0.337
Cand2,-0.5,0.102,0.51
Cep44,1,0.102,0.408
Cyp2r1,0.6,0.102,0.51
Dap3,-0.6,0.102,0.443
Fcmr,-0.6,0.102,0.443
Guca2b,1.1,0.102,0.365
Hus1,-0.8,0.102,0.443
Mdm1,0.1,0.102,0.695
Naa38,1,0.102,0.57
Nfat5,0.8,0.102,0.7
Olfr68,0.3,0.102,0.695
Polr3b,-4.9,0.102,0.443
Slc12a1,-0.4,0.102,0.51
Tubgcp3,-4.9,0.102,0.443
Ubl3,0.9,0.102,0.51
Vmn1r61,0.8,0.102,0.337
ENSMUSG00000093379,-0.4,0.102,0.337
2810474O19Rik,2.9,0.101,0.409
Abi1,-0.6,0.101,0.444
Arhgap29,-0.5,0.101,0.444
Arpp19,2.9,0.101,0.409
Atp13a4,1,0.101,0.366
Dip2c,-0.4,0.101,0.444
Dnal1,-7.2,0.101,0.622
Eef1a2,1,0.101,0.444
Frmpd4,-0.7,0.101,0.444
Gje1,1.1,0.101,0.338
Gm16223,-0.7,0.101,0.571
Gm16505,0.9,0.101,0.571
Gm29231,0.7,0.101,0.571
Junb,0.7,0.101,0.444
Man1b1,-1.1,0.101,0.578
Olfr735,-0.5,0.101,0.366
Pld6,0.8,0.101,0.571
Plekhs1,-0.7,0.101,0.444
Polr2i,-1.1,0.101,0.444
Ptprk,-0.5,0.101,0.578
Sec14l4,-1.5,0.101,0.578
Trem1,-1.2,0.101,0.578
Usp7,1.5,0.101,0.444
Adam3,-0.7,0.1,0.339
Braf,-6.7,0.1,0.579
Cldn34b2,-0.7,0.1,0.339
Dab1,1.3,0.1,0.445
Gm20873,-0.7,0.1,0.339
Klhl28,0.7,0.1,0.511
Lacc1,1.1,0.1,0.367
Olfr823,-0.7,0.1,0.339
Parp3,1,0.1,0.445
Scgb1b27,-0.7,0.1,0.339
Slc25a37,2.1,0.1,0.623
Sgip1,1.3,0.0999,0.623
Sptbn4,0.8,0.0999,0.623
Tspyl5,0.1,0.0999,0.696
Cntn4,0.9,0.0998,0.445
Olfr135,-0.5,0.0998,0.339
6330409D20Rik,-0.7,0.0997,0.572
Ccar2,-0.6,0.0997,0.445
Gm4070,-0.5,0.0997,0.339
Gvin1,-0.5,0.0997,0.339
Cd101,0.1,0.0996,0.697
Zfp27,-0.4,0.0996,0.702
Cavin3,-2,0.0994,0.579
Mrgprx2,0.2,0.0993,0.697
Trim30a,-0.6,0.0993,0.512
Atp6v1e2,1.7,0.0992,0.512
Lrrn3,-5,0.0992,0.624
ENSMUSG00000001379,1.6,0.0991,0.512
Dpy19l2,0.6,0.099,0.368
Hectd3,0.6,0.0986,0.512
Erap1,-0.5,0.0985,0.512
Gm3033,0.8,0.0985,0.573
Nap1l1,-4.8,0.0985,0.446
4921504E06Rik,1,0.0983,0.342
Cbwd1,-0.8,0.0983,0.411
9330154J02Rik,-0.6,0.0982,0.574
Cstf2,-0.5,0.0982,0.704
Dis3l2,1,0.0982,0.411
Alkbh4,-0.4,0.0981,0.625
Ap1s1,1.9,0.0981,0.513
Gm21370,-1.5,0.098,0.574
Ppia,-6.6,0.0979,0.581
Tekt5,-0.8,0.0978,0.626
Prpf18,0.7,0.0977,0.704
Samd4,-0.4,0.0976,0.704
Slc25a17,1.3,0.0976,0.412
Taok1,1,0.0976,0.581
Aldoa,-0.7,0.0975,0.447
Pcnx,0.2,0.0975,0.699
Syap1,5.9,0.0975,0.412
Eif2ak2,-2.6,0.0974,0.581
Zfp607a,-1.4,0.0973,0.705
Cutal,-0.6,0.0971,0.343
Olfr1474,-0.4,0.0971,0.343
Reep2,3.1,0.0971,0.627
Adam1a,1.2,0.097,0.343
Il1rl2,0.5,0.097,0.37
Rbm27,-1.8,0.097,0.705
Vrtn,0.5,0.0969,0.705
Wdr74,2.9,0.0969,0.412
Atp2b3,1,0.0968,0.514
Sgo2b,0.6,0.0968,0.448
4930447C04Rik,-2.1,0.0965,0.706
Csrnp1,-0.5,0.0965,0.449
Kif5a,-2.2,0.0965,0.627
Nabp2,1.4,0.0965,0.413
Gcfc2,-1.6,0.0964,0.706
Lingo3,-0.5,0.0963,0.7
Spint1,1.5,0.0963,0.413
Gli1,-0.4,0.0962,0.449
Zswim4,-0.4,0.0962,0.413
Aes,-0.5,0.0961,0.706
Olfr656,0.8,0.096,0.344
Ctss,-0.6,0.0958,0.583
Efl1,-0.6,0.0958,0.583
Senp8,1.5,0.0958,0.515
ENSMUSG00000079437,-0.6,0.0958,0.7
Ddx20,-2.9,0.0957,0.449
Dnajc8,1.5,0.0956,0.515
Hypk,1.3,0.0956,0.414
Spata2l,1.2,0.0956,0.414
Ndfip2,-7.1,0.0955,0.628
Ttc9,1,0.0955,0.515
Gm10073,-1.5,0.0954,0.577
Gm9991,-0.6,0.0954,0.577
Lrrc24,-0.5,0.0954,0.628
Brca1,0.8,0.0953,0.45
Crybg1,-0.7,0.0953,0.45
Mta1,-2.4,0.0953,0.707
Spata45,0.6,0.0953,0.577
Il1rapl2,0.7,0.0952,0.371
Acss2,0.8,0.0951,0.584
Chpt1,0.8,0.0951,0.629
Cyp2c23,-0.5,0.0949,0.345
Mrgprb3,1.5,0.0949,0.345
Sirt2,1.2,0.0949,0.45
Ceacam16,-1.1,0.0948,0.707
D430041D05Rik,-0.7,0.0948,0.371
Ggt5,1,0.0948,0.45
Ttyh1,-0.7,0.0948,0.371
Fate1,-0.5,0.0947,0.577
Gm10282,-1.6,0.0947,0.577
Ndrg4,1.2,0.0947,0.515
Rras,0.7,0.0946,0.515
Slc7a6,0.6,0.0946,0.701
Vmn1r170,1.2,0.0946,0.346
Ttc23,1.5,0.0944,0.415
Gm17349,1.1,0.0943,0.578
Fam170a,-1.4,0.0942,0.708
Mt2,0.5,0.0942,0.578
Thap7,-0.4,0.0942,0.708
Arhgef11,-0.7,0.0941,0.63
Chil6,-0.5,0.0941,0.578
Keap1,1.2,0.0941,0.451
Ssbp4,-0.5,0.094,0.708
Tor1aip1,-0.8,0.094,0.708
Pianp,-0.2,0.0939,0.702
ENSMUSG00000032203,0.8,0.0939,0.63
Bbip1,5.8,0.0938,0.416
Clic3,0.5,0.0938,0.416
Prkg2,0.6,0.0938,0.585
Tceanc2,-0.6,0.0938,0.708
Abcb8,0.6,0.0937,0.452
Phactr3,-0.5,0.0937,0.452
Doc2g,0.7,0.0936,0.346
Sp6,1,0.0936,0.709
Ubqln5,1.5,0.0935,0.347
Gm10855,-1,0.0934,0.579
Pnlip,-6.2,0.0934,0.586
Stt3a,-2.1,0.0933,0.452
Eno1,0.9,0.0932,0.452
Fam229b,5.8,0.0932,0.416
Adal,1.3,0.0931,0.416
Gm10330,1,0.0931,0.579
Mterf1a,-1.3,0.0931,0.579
Sec61b,1.9,0.0931,0.517
Diras2,-0.4,0.093,0.631
Jazf1,1.1,0.093,0.452
Rabep1,2.3,0.093,0.452
Mcm3,-2.2,0.0929,0.453
Brdt,0.5,0.0928,0.586
Eef1a1,-2.3,0.0928,0.453
Ddx55,-2.9,0.0927,0.71
Hdhd2,-0.7,0.0927,0.631
Hmmr,-0.5,0.0927,0.631
Hspa4l,-0.8,0.0927,0.517
Lat2,-0.7,0.0927,0.631
Ly6l,0.9,0.0927,0.417
Mtx1,-0.7,0.0927,0.631
Pdss1,-0.7,0.0927,0.631
Prl,-0.7,0.0927,0.631
Rap1gap2,-0.7,0.0927,0.631
Slc26a5,-0.7,0.0927,0.631
Atxn2l,1,0.0926,0.417
Scd1,-0.8,0.0926,0.517
Pgm2,1,0.0925,0.453
Slc25a42,-0.6,0.0925,0.632
Phf19,0.5,0.0924,0.417
Lao1,1.2,0.0923,0.347
Alox5,-0.8,0.0922,0.587
Spin2e,-3.3,0.0922,0.453
Gm11554,-0.4,0.0921,0.374
Gm11569,-0.4,0.0921,0.374
Cenpm,-2,0.092,0.453
Decr2,-0.7,0.092,0.71
Myb,-2,0.092,0.453
Dusp26,0.6,0.0919,0.454
Top3a,-2,0.0919,0.454
Erf,-0.5,0.0917,0.518
Gm10146,-1.9,0.0917,0.581
Gm996,1.2,0.0917,0.417
Olfr455,-0.6,0.0917,0.348
Trbc1,1,0.0917,0.581
Zfp985,0.7,0.0917,0.711
Olfr681,0.6,0.0916,0.374
Pola1,-2.2,0.0916,0.454
Spocd1,1.4,0.0916,0.417
Tbc1d32,1.7,0.0916,0.417
Dctn6,-2,0.0915,0.454
Fam240a,1.5,0.0915,0.417
Nlrp4e,-0.6,0.0915,0.454
Ephb1,-0.4,0.0914,0.588
Igkv4-92,1.9,0.0914,0.581
Kank3,0.4,0.0913,0.518
Tldc1,1.5,0.0913,0.418
Tnfrsf23,0.8,0.0913,0.348
B020004C17Rik,0.8,0.0912,0.348
Ighv14-4,-1.2,0.0912,0.581
Klk14,1.3,0.0911,0.519
Zfp42,1.4,0.0911,0.711
Gm4952,0.7,0.091,0.349
Olfr220,-0.4,0.091,0.375
ENSMUSG00000073866,0.9,0.091,0.581
1700019M22Rik,1,0.0909,0.582
C1galt1c1,1.1,0.0909,0.519
Daxx,-4,0.0909,0.455
Eci2,-0.7,0.0909,0.455
Rpl8,0.9,0.0909,0.711
Insl5,0.6,0.0908,0.455
Ptpn9,1,0.0908,0.589
Qser1,1.6,0.0908,0.418
ENSMUSG00000052558,-0.5,0.0908,0.582
Btn2a2,0.1,0.0907,0.705
Fzd2,-0.2,0.0907,0.705
Bnip3,-1.3,0.0906,0.455
Cfap221,1.1,0.0906,0.582
Efna4,0.1,0.0905,0.705
Ighv8-11,-2.5,0.0904,0.582
Mansc1,-0.2,0.0904,0.705
A830073O21Rik,0.8,0.0903,0.582
Bcl2l1,-1.9,0.0903,0.455
Csnk2b,-1.6,0.0903,0.589
Dbn1,-1.9,0.0903,0.634
4930572O03Rik,-3.6,0.0902,0.583
Skint4,-3.6,0.0902,0.583
Cbx3,0.6,0.0901,0.52
Gramd3,1,0.0901,0.375
Zfand3,1,0.0901,0.456
Ccdc88a,-0.6,0.09,0.635
Slc6a11,0.6,0.09,0.376
Tmem220,0.7,0.09,0.635
Olfr629,0.9,0.0899,0.35
Scgb2a2,1.1,0.0898,0.35
Dsc3,1.7,0.0896,0.635
Rpl13-ps3,0.9,0.0896,0.583
Zfp251,-2.4,0.0896,0.713
H2-M10.2,1.5,0.0895,0.35
Grip2,-0.4,0.0893,0.419
Tpbpa,-0.7,0.0893,0.456
Kdm5b,-1.5,0.0892,0.456
Rpa2,-2.4,0.0892,0.456
Cdc42ep4,5,0.0891,0.636
Lman2l,1,0.0891,0.521
