Gene_ID,Castle_Effect,Castle_Score,P_value
Eif2ak4,1.3,0.167,0.478
Gal3st3,-0.5,0.167,0.431
Gm12695,-0.5,0.167,0.431
Gm4952,0.6,0.167,0.387
Gpr39,-0.5,0.167,0.431
Gsr,-0.7,0.167,0.478
H2-Oa,-0.5,0.167,0.431
Klrb1a,-0.5,0.167,0.431
Ly9,-0.5,0.167,0.431
Marveld2,-0.5,0.167,0.431
Olfr1031,-0.5,0.167,0.431
Olfr648,-0.5,0.167,0.431
Olfr866,2.7,0.167,0.387
Plscr4,-0.5,0.167,0.431
Retnlb,-0.5,0.167,0.431
Sez6l,-0.5,0.167,0.431
Slc16a12,-0.5,0.167,0.431
Strc,-0.5,0.167,0.431
Tgif1,-0.5,0.167,0.489
Tmc1,-0.5,0.167,0.431
ENSMUSG00000069671,-0.5,0.167,0.431
4921507P07Rik,0.5,0.166,0.49
Emx2,-0.5,0.166,0.707
Hist1h4k,-1.7,0.166,0.707
Mroh3,1,0.166,0.669
Nat8,-0.8,0.166,0.563
Nlrp4b,2.5,0.166,0.387
Oxnad1,0.9,0.166,0.52
Slc25a17,2.5,0.166,0.484
Ssr3,1.5,0.166,0.52
Wisp3,-0.5,0.166,0.49
Zbtb7c,0.6,0.166,0.707
Atp6ap1l,1.6,0.165,0.387
Ctcfl,0.6,0.165,0.707
Drc3,4.1,0.165,0.521
Ercc6l,-0.6,0.165,0.707
Fam213b,-0.8,0.165,0.484
Gsto2,0.7,0.165,0.48
Hsd17b13,1.8,0.165,0.521
Luzp4,2.6,0.165,0.387
Mat2a,1.4,0.165,0.48
Nol10,-0.6,0.165,0.707
Olfr154,1.6,0.165,0.387
Ptafr,0.3,0.165,0.7
Rpl36al,1.5,0.165,0.521
Sgip1,-0.6,0.165,0.564
Sirt4,1,0.165,0.521
Sorbs3,3.7,0.165,0.521
Stoml2,2.8,0.165,0.521
Tacc3,0.8,0.165,0.491
Tbc1d2b,-1.2,0.165,0.484
Tmco6,0.7,0.165,0.564
Uggt1,0.7,0.165,0.491
Usp42,-0.4,0.165,0.491
Vmn2r44,2.6,0.165,0.387
2310007B03Rik,-0.5,0.164,0.462
Amtn,-0.5,0.164,0.462
Aqp12,-0.5,0.164,0.462
Camk2g,0.9,0.164,0.481
Ccdc122,-0.5,0.164,0.462
Ccdc190,-0.5,0.164,0.462
Csn3,-0.5,0.164,0.462
Defb33,1.5,0.164,0.671
Entpd2,0.9,0.164,0.462
Gm10272,-0.9,0.164,0.671
H2-Ke6,1.3,0.164,0.481
Idh3g,-4.2,0.164,0.481
Krt77,-0.5,0.164,0.462
Krtcap3,-0.2,0.164,0.701
Matn3,-0.5,0.164,0.462
Olfr1020,-0.5,0.164,0.462
Olfr1352,-0.5,0.164,0.462
Olfr17,-0.5,0.164,0.462
Olfr735,-0.5,0.164,0.462
Ooep,-0.5,0.164,0.462
Pcdhb22,-0.5,0.164,0.462
Rasgrf2,0.6,0.164,0.491
Rimbp3,-0.4,0.164,0.462
Shisa7,2.9,0.164,0.485
Sla,-0.8,0.164,0.521
Slc52a3,-0.5,0.164,0.462
Stard6,4.1,0.164,0.521
Tatdn1,-0.5,0.164,0.462
Tgm5,-0.5,0.164,0.462
Thbs2,-0.5,0.164,0.491
Trav4d-3,1.6,0.164,0.671
Trav4n-3,1.6,0.164,0.671
Trav6-6,3.1,0.164,0.671
Trav6d-6,3.1,0.164,0.671
Trp53rkb,-0.5,0.164,0.481
Acp1,1,0.163,0.482
Agtr2,0.8,0.163,0.482
Ano9,-0.4,0.163,0.702
Cacna2d4,-0.4,0.163,0.702
Fntb,1,0.163,0.482
Kmo,1.3,0.163,0.565
Krtap6-1,-0.8,0.163,0.671
Lmf2,-2.8,0.163,0.565
Oxct1,-0.5,0.163,0.482
Plxnb1,-0.5,0.163,0.709
Rab3gap1,-0.7,0.163,0.485
Sybu,-5,0.163,0.565
Vmn2r12,1.8,0.163,0.388
AI467606,-0.5,0.162,0.463
Ifitm3,4,0.162,0.523
Ikbkb,-0.9,0.162,0.483
Madd,-0.4,0.162,0.483
Mettl9,2.5,0.162,0.486
Mup9,-0.4,0.162,0.388
Plekhf2,4,0.162,0.523
Pnpo,1.3,0.162,0.483
Prl3d3,0.6,0.162,0.388
Rab3b,-0.9,0.162,0.566
Sdc3,1.5,0.162,0.486
Sgtb,1.5,0.162,0.523
Thop1,4.1,0.162,0.523
Usp48,1.5,0.162,0.523
Vmn1r219,0.8,0.162,0.388
Vmn1r83,1.5,0.162,0.388
Abt1,1.3,0.161,0.566
Arid1a,-0.5,0.161,0.493
Ccr5,-2.6,0.161,0.484
Col9a2,0.8,0.161,0.486
Gm11696,-4.1,0.161,0.672
Gm14221,2.3,0.161,0.672
Kctd20,1.1,0.161,0.523
Ltb4r1,-0.3,0.161,0.703
Mybbp1a,-0.7,0.161,0.71
Olfr177,1,0.161,0.463
Pcmtd1,-10.8,0.161,0.486
Pld3,0.8,0.161,0.523
Ptp4a1,1,0.161,0.484
Spink2,-6.5,0.161,0.389
Tfap2b,1.2,0.161,0.493
Thsd1,1,0.161,0.463
Tmco2,1,0.161,0.463
Ttll7,-1,0.161,0.486
Adora3,1.3,0.16,0.485
Amer1,-0.6,0.16,0.494
Bdh1,-0.9,0.16,0.485
Blm,0.8,0.16,0.494
Cdh15,-0.3,0.16,0.704
Cyp4v3,-0.9,0.16,0.524
Dcxr,1.2,0.16,0.485
Dido1,-0.5,0.16,0.494
Epb41l4b,1.6,0.16,0.567
Gata5,-0.4,0.16,0.711
Msx1,-1.6,0.16,0.711
Nbas,0.8,0.16,0.494
Nxph3,-0.7,0.16,0.487
Olfr741,1.5,0.16,0.673
Ttc9b,2.6,0.16,0.524
Xkr8,0.4,0.16,0.704
Ywhab,1.7,0.16,0.567
ENSMUSG00000069291,0.7,0.16,0.389
Baz2b,-2.8,0.159,0.711
Fam3b,-1,0.159,0.568
Fkbp1b,1.5,0.159,0.525
Galr2,0.2,0.159,0.704
Gnat1,0.7,0.159,0.486
Llcfc1,0.8,0.159,0.465
Lmf1,1.5,0.159,0.525
Lta,-0.5,0.159,0.486
Olfr95,-0.5,0.159,0.465
Spryd7,-0.5,0.159,0.568
Stxbp1,4,0.159,0.488
Arhgdig,-0.6,0.158,0.526
Bckdhb,2.8,0.158,0.568
Copg2,1.6,0.158,0.526
Fgf11,-1,0.158,0.488
Hif3a,6.4,0.158,0.712
Mum1l1,1,0.158,0.495
Odf1,1.1,0.158,0.467
Olfr622,0.6,0.158,0.39
Peg10,4.1,0.158,0.526
Rasal3,2.6,0.158,0.488
Slc26a5,-0.5,0.158,0.568
Tbc1d30,-1,0.158,0.488
Trappc13,-1,0.158,0.488
Trmt12,1.1,0.158,0.488
Zc2hc1c,1.1,0.158,0.495
Baalc,-0.5,0.157,0.569
C1ql1,-0.4,0.157,0.496
Cpsf7,1.5,0.157,0.713
Dctn4,0.8,0.157,0.496
Dio3,-1.8,0.157,0.526
Esrp1,-1.1,0.157,0.713
Exosc4,1.1,0.157,0.713
Fam208b,1.2,0.157,0.675
Gm1840,-7.3,0.157,0.675
Ifitm5,0.7,0.157,0.467
Matk,1,0.157,0.488
Pak3,-0.3,0.157,0.488
Slc29a2,-0.9,0.157,0.713
Slurp1,1.1,0.157,0.467
Snap25,-0.8,0.157,0.489
9330182L06Rik,-0.4,0.156,0.706
Aicda,0.6,0.156,0.496
Ddx24,0.8,0.156,0.713
Defb18,1,0.156,0.467
Fzd8,0.7,0.156,0.496
Gm10382,1.5,0.156,0.675
Grpr,0.3,0.156,0.706
Kcnb2,1.7,0.156,0.467
Kcnk18,-0.4,0.156,0.467
Krt32,-0.6,0.156,0.57
Man2a1,-0.5,0.156,0.489
Nps,-0.4,0.156,0.467
Olfr330,-0.2,0.156,0.706
Olfr354,-0.4,0.156,0.467
Olfr589,-0.6,0.156,0.391
Olfr594,-0.4,0.156,0.467
Pgbd5,-0.4,0.156,0.496
Pik3c3,0.8,0.156,0.489
Tln2,2.2,0.156,0.57
ENSMUSG00000093632,1.5,0.156,0.391
4930562F07Rik,1.5,0.155,0.676
A830018L16Rik,2,0.155,0.47
Adam32,2.4,0.155,0.528
E330009J07Rik,2.4,0.155,0.489
Fam126b,-0.8,0.155,0.489
Fcer1a,0.7,0.155,0.49
Mbl2,0.5,0.155,0.49
Mrps31,0.7,0.155,0.497
Nob1,1.4,0.155,0.528
Nsun6,-2.9,0.155,0.714
Olfr414,0.8,0.155,0.47
Rab2a,-0.5,0.155,0.57
Shisa4,-0.1,0.155,0.707
Zkscan5,-0.4,0.155,0.714
ENSMUSG00000061222,-0.3,0.155,0.391
Appl2,-0.4,0.154,0.498
Capn11,-0.6,0.154,0.529
Dph2,-0.7,0.154,0.715
Fam20a,-0.4,0.154,0.571
Gm2974,1.3,0.154,0.391
Ifi27l2b,0.8,0.154,0.391
Ing4,-3.3,0.154,0.491
Lacc1,0.7,0.154,0.471
Nlgn1,-1.2,0.154,0.529
Plin4,-3.9,0.154,0.571
Togaram2,1.1,0.154,0.471
Art1,0.5,0.153,0.492
Fcho1,-0.7,0.153,0.529
Igkv4-70,1.5,0.153,0.677
Inhbb,0.7,0.153,0.498
Ivd,0.5,0.153,0.498
Kcng4,1.7,0.153,0.472
Mbd5,1.4,0.153,0.715
Nnmt,-1.9,0.153,0.492
Olfr1395,0.7,0.153,0.392
Rxrg,1.4,0.153,0.529
Susd2,-0.4,0.153,0.715
Umodl1,2,0.153,0.472
Agpat5,-0.6,0.152,0.572
Atp2c2,1,0.152,0.472
Ccdc187,2.4,0.152,0.491
Fundc2,-1.7,0.152,0.572
Gpr17,1.6,0.152,0.472
Gpr83,0.7,0.152,0.472
Kbtbd4,-0.9,0.152,0.53
Mageb5,1,0.152,0.472
Olfr348,1,0.152,0.472
Rab7b,2.4,0.152,0.491
Rxra,1.4,0.152,0.53
Glo1,-0.5,0.151,0.5
Gm13271,2.2,0.151,0.394
Gm6489,1.5,0.151,0.678
Lif,-0.4,0.151,0.5
Mrpl39,-0.5,0.151,0.573
Mxi1,0.5,0.151,0.717
Olfr1344,1.5,0.151,0.678
Olfr520,-0.2,0.151,0.71
Oscar,-0.5,0.151,0.71
Plcb1,-0.5,0.151,0.5
Rinl,-1.8,0.151,0.573
Traf6,-0.5,0.151,0.5
Usp24,1.2,0.151,0.531
Zfp959,0.9,0.151,0.394
ENSMUSG00000093819,1.4,0.151,0.394
Bid,0.5,0.15,0.5
Blk,-3.4,0.15,0.495
Ccdc14,-1,0.15,0.494
Chst4,0.6,0.15,0.717
Cpb2,-0.6,0.15,0.532
Gnpnat1,1.4,0.15,0.532
Grip1,-0.9,0.15,0.532
Mrps28,1.4,0.15,0.532
Nlrp10,-0.5,0.15,0.5
Olfr1490,-0.5,0.15,0.474
Shank3,0.7,0.15,0.717
Slc22a21,1.2,0.15,0.394
Xkr6,1.5,0.15,0.679
Astn1,-0.5,0.149,0.501
Ccdc93,-4.3,0.149,0.575
Gm10118,1,0.149,0.679
Gm6880,0.5,0.149,0.395
Grk1,1.3,0.149,0.501
Hspbp1,1,0.149,0.533
Klc3,-0.8,0.149,0.533
Kmt5c,6.3,0.149,0.718
Mul1,1.8,0.149,0.533
Mvk,1.4,0.149,0.496
Ndrg1,1.4,0.149,0.495
Olfr429,1,0.149,0.476
Prss27,-0.6,0.149,0.533
Rsu1,-0.9,0.149,0.533
Scamp2,-0.9,0.149,0.533
Tnf,1.1,0.149,0.501
Tpgs1,-5.5,0.149,0.575
Ugt1a9,1.5,0.149,0.496
Uhmk1,0.6,0.149,0.496
Vmn2r11,0.7,0.149,0.395
2310057J18Rik,1.2,0.148,0.395
Amigo1,-0.2,0.148,0.712
Ankrd24,1.4,0.148,0.495
C2cd2l,2.4,0.148,0.495
Cck,-0.5,0.148,0.502
Cst13,0.8,0.148,0.395
Msr1,1.7,0.148,0.534
Myl12b,0.6,0.148,0.497
Ndufs5,0.9,0.148,0.395
Pigw,-0.6,0.148,0.534
Rai14,1.3,0.148,0.575
Rprml,2.8,0.148,0.476
Smim26,-0.4,0.148,0.395
Trbv20,-0.7,0.148,0.679
Vmn2r14,-0.5,0.148,0.395
Zfp212,-3.6,0.148,0.718
Zmynd11,-0.6,0.148,0.502
4930481A15Rik,1.5,0.147,0.68
Alg12,-0.4,0.147,0.502
Chn2,3.6,0.147,0.535
Kcnk1,-1.5,0.147,0.498
Lman1l,-0.4,0.147,0.476
Lrrc39,1.4,0.147,0.496
Olfr577,0.9,0.147,0.476
Parp8,-0.3,0.147,0.476
Pde12,-5.1,0.147,0.576
Prpsap2,0.9,0.147,0.496
Pyroxd2,2.4,0.147,0.496
Tmem168,0.8,0.147,0.535
Ttpa,-1.2,0.147,0.576
Ubn2,0.8,0.147,0.719
1700001P01Rik,1,0.146,0.477
Cpne5,1,0.146,0.477
Dapk3,-0.9,0.146,0.499
Dtx4,-0.3,0.146,0.503
Ighe,-0.6,0.146,0.68
Isyna1,-1,0.146,0.499
Lrrc3,1,0.146,0.477
Mief2,-1,0.146,0.577
Mllt11,2.1,0.146,0.503
Napsa,3.5,0.146,0.535
Nkain3,1,0.146,0.477
Ogdhl,1.1,0.146,0.577
Olfr1051,0.9,0.146,0.396
Olfr12,2.4,0.146,0.396
Pclaf,-0.9,0.146,0.535
Pdyn,0.6,0.146,0.577
Pnp2,0.6,0.146,0.499
Purb,0.5,0.146,0.577
Schip1,0.6,0.146,0.577
Sfxn4,1.7,0.146,0.577
Tmem132b,-0.5,0.146,0.477
Wfdc15a,0.9,0.146,0.396
ENSMUSG00000026621,1.8,0.145,0.578
ENSMUSG00000022542,-0.5,0.145,0.503
AF067063,1.5,0.145,0.681
Akap10,0.6,0.145,0.5
Cyth4,-0.4,0.145,0.578
Dmrtc1a,0.7,0.145,0.397
Gon4l,-0.7,0.145,0.72
Gtf3c3,-0.7,0.145,0.72
Kcnk5,-0.2,0.145,0.714
Mettl6,1.4,0.145,0.536
Narfl,-0.7,0.145,0.72
Olfr877,1.6,0.145,0.397
Vcam1,-0.5,0.145,0.503
Wnk1,-3.6,0.145,0.5
Ythdc1,-0.3,0.145,0.72
ENSMUSG00000054165,1.1,0.145,0.681
ENSMUSG00000036469,1.7,0.144,0.537
9330182O14Rik,-4.3,0.144,0.682
Acot5,-0.4,0.144,0.398
Cyp2j7,-0.5,0.144,0.682
Gm17267,-0.4,0.144,0.682
Gm17361,-0.4,0.144,0.682
Gm17412,-0.4,0.144,0.682
Gm17467,-0.4,0.144,0.682
Gm17469,-0.4,0.144,0.682
Gm17522,-0.4,0.144,0.682
Gm17577,-0.4,0.144,0.682
Gm17584,-0.4,0.144,0.682
Gm17693,-0.4,0.144,0.682
Gm21616,-0.4,0.144,0.682
Gm6899,-0.4,0.144,0.682
Itpa,-0.6,0.144,0.502
Larp6,-0.5,0.144,0.721
Npc2,0.9,0.144,0.537
Ogdh,-4.3,0.144,0.502
Olfr1347,0.7,0.144,0.398
Opn3,-2,0.144,0.715
Prl7c1,1,0.144,0.398
Sapcd2,-0.5,0.144,0.498
Serpina3b,1.5,0.144,0.398
Tmem178,-0.5,0.144,0.537
Bola3,0.8,0.143,0.579
C1ql3,-0.5,0.143,0.481
Entpd7,-0.7,0.143,0.538
Gm44503,1,0.143,0.682
Gm4907,-1,0.143,0.682
Gp6,2.3,0.143,0.498
Hsfy2,0.8,0.143,0.722
Lhfpl4,2,0.143,0.481
Llgl1,1.2,0.143,0.538
Picalm,-0.5,0.143,0.505
Rag2,0.9,0.143,0.722
AK157302,-0.7,0.142,0.682
Amz2,-0.7,0.142,0.682
Arhgap23,1.4,0.142,0.499
Bpifc,-1.1,0.142,0.538
Cd247,-3,0.142,0.504
Cdca2,1,0.142,0.505
Cfap58,-4.4,0.142,0.682
Etnppl,0.9,0.142,0.482
Kcnq1,0.6,0.142,0.504
Mdga2,0.9,0.142,0.482
Mpi,-0.5,0.142,0.505
Myh13,-3.3,0.142,0.58
Nr1i2,0.5,0.142,0.504
Nrbp2,1.3,0.142,0.399
Olfr1448,1.4,0.142,0.399
Rab8a,-0.5,0.142,0.505
S1pr2,-1.3,0.142,0.58
Scgb2b24,2.1,0.142,0.399
Sft2d1,-4.1,0.142,0.58
Slc22a6,1,0.142,0.504
Tcp11x2,0.9,0.142,0.482
Zfp553,4,0.142,0.722
1700063H04Rik,-0.7,0.141,0.683
2810025M15Rik,-0.7,0.141,0.683
9030619P08Rik,1.4,0.141,0.683
Atp2c1,0.7,0.141,0.505
Cap2,0.8,0.141,0.581
Chil6,-0.7,0.141,0.683
Ckap4,1.3,0.141,0.539
Daam1,2.7,0.141,0.581
Erich3,-0.7,0.141,0.683
Gm11733,-0.7,0.141,0.683
Hook2,0.7,0.141,0.539
Phkg2,0.5,0.141,0.505
Prdm2,-0.4,0.141,0.723
Prkag3,-1,0.141,0.505
Sec11c,2.2,0.141,0.539
Tmem115,1.4,0.141,0.399
ENSMUSG00000073729,-0.7,0.141,0.683
6430531B16Rik,-0.6,0.14,0.4
Angptl4,-4.8,0.14,0.581
Eci3,-5.6,0.14,0.4
Ewsr1,-0.6,0.14,0.4
Fbxw19,-0.6,0.14,0.4
Intu,1.4,0.14,0.499
Ipmk,-0.4,0.14,0.507
Metap1d,-0.6,0.14,0.54
Mroh4,-0.6,0.14,0.4
Nr2f1,-0.4,0.14,0.507
Olfr1076,-0.4,0.14,0.4
Olfr1153,-0.6,0.14,0.4
Olfr862,-0.6,0.14,0.4
Snx12,0.8,0.14,0.54
Srrm4,1.6,0.14,0.483
Tcl1b2,-0.6,0.14,0.4
Tmem121,-2.4,0.14,0.718
Vmn1r160,-0.6,0.14,0.4
Vmn1r86,-0.6,0.14,0.4
Vmn2r29,-0.4,0.14,0.4
Cfc1,-0.5,0.139,0.484
Gjc2,-0.4,0.139,0.484
Hsf5,-0.4,0.139,0.724
Igf2bp2,-0.5,0.139,0.724
Kyat3,-0.7,0.139,0.507
Olfr417,-0.5,0.139,0.484
Rc3h1,-0.8,0.139,0.541
Taar2,-0.5,0.139,0.484
Tcp10c,-0.4,0.139,0.401
Wsb1,1.3,0.139,0.541
Zfc3h1,-0.8,0.139,0.541
Zfp853,1.2,0.139,0.684
0610037L13Rik,2.3,0.138,0.501
Arsb,1.8,0.138,0.542
Brms1,-0.4,0.138,0.508
Cdkl4,-0.4,0.138,0.508
Crebzf,0.8,0.138,0.725
Csde1,-0.9,0.138,0.725
Cxcl3,1.3,0.138,0.401
Dbr1,1.1,0.138,0.725
Dpp8,1.3,0.138,0.542
Fam92b,2,0.138,0.487
Gm21726,1.1,0.138,0.685
Gm4862,-0.5,0.138,0.685
Hist1h4j,0.8,0.138,0.725
Hmgn1,0.8,0.138,0.542
Ifna2,2.6,0.138,0.487
Igkv8-28,1.4,0.138,0.685
Il12rb2,2,0.138,0.487
Pias4,-1,0.138,0.542
9230110C19Rik,1,0.137,0.488
Alox12b,-2.1,0.137,0.542
Arcn1,1.3,0.137,0.542
Atp4a,-2.7,0.137,0.509
Cacna2d2,-1,0.137,0.509
Cars2,-0.7,0.137,0.509
Ccz1,-0.7,0.137,0.509
Cdipt,-0.7,0.137,0.509
D5Ertd577e,-0.6,0.137,0.402
Dnmt1,-0.7,0.137,0.509
E330014E10Rik,-0.6,0.137,0.402
Foxk2,0.6,0.137,0.726
Gm3115,-0.6,0.137,0.402
Gtf2b,-0.7,0.137,0.509
Il1rl2,1.5,0.137,0.488
Metrnl,-1.3,0.137,0.542
Ndc1,-0.6,0.137,0.501
Olfr661,-0.6,0.137,0.402
Olfr668,-0.6,0.137,0.402
Olfr818,-0.6,0.137,0.402
Pnma5,1.1,0.137,0.509
Psenen,-0.7,0.137,0.509
Rad51,-0.7,0.137,0.509
Rnf8,-0.7,0.137,0.509
Sec14l5,-2.2,0.137,0.584
Sh3bp5l,3.6,0.137,0.501
Smurf1,0.5,0.137,0.509
Trim28,-0.7,0.137,0.509
Vmn2r25,-0.6,0.137,0.402
Zdhhc12,-0.3,0.137,0.72
Zfp60,-0.6,0.137,0.402
Zfp677,-0.6,0.137,0.402
Abca8b,0.8,0.136,0.585
Carmil3,2.2,0.136,0.502
Cd6,0.9,0.136,0.488
Chst10,-1,0.136,0.502
Dgkg,-0.4,0.136,0.51
Doxl2,0.6,0.136,0.403
Haspin,-2.4,0.136,0.51
Lrrn4,0.9,0.136,0.488
Neurod4,0.8,0.136,0.543
Olfr366,-0.6,0.136,0.403
Olfr872,0.8,0.136,0.403
Proca1,1.7,0.136,0.543
Tmbim1,0.1,0.136,0.721
Trim45,1.3,0.136,0.543
Vwa1,-0.6,0.136,0.502
Wnt2,-0.4,0.136,0.509
Adcy8,0.9,0.135,0.51
Ankrd1,0.5,0.135,0.727
BC037034,-0.4,0.135,0.51
Ccdc78,2.2,0.135,0.503
Egln2,-0.7,0.135,0.511
Ell,0.6,0.135,0.51
Gas1,-0.4,0.135,0.51
Gm45711,-0.3,0.135,0.403
Grid2ip,-4.1,0.135,0.586
Habp4,-0.4,0.135,0.727
Mtch1,0.5,0.135,0.51
Nlrc4,0.5,0.135,0.51
Olfr2,1.9,0.135,0.491
Olfr687,-0.4,0.135,0.403
Rho,1.4,0.135,0.51
Tdgf1,-0.3,0.135,0.51
Tom1,0.7,0.135,0.51
Usp1,-0.5,0.135,0.51
Wdr45b,2.2,0.135,0.503
Zfp820,-1,0.135,0.686
ENSMUSG00000091964,-0.4,0.135,0.51
A730015C16Rik,1,0.134,0.687
Bmp2k,-3.4,0.134,0.512
Car4,-0.4,0.134,0.512
Cntn5,0.6,0.134,0.511
Crhbp,0.8,0.134,0.492
Gm9611,-0.5,0.134,0.687
Grsf1,-0.8,0.134,0.586
Hacd3,1.5,0.134,0.586
Hoxa6,0.8,0.134,0.728
Klhl42,-0.6,0.134,0.545
Olfr1052,1.3,0.134,0.545
Pard6a,0.9,0.134,0.511
Tmod3,0.8,0.134,0.586
Acvr1c,-0.5,0.133,0.514
Cpa4,4,0.133,0.546
Fam58b,-0.9,0.133,0.504
Fbxo28,1.1,0.133,0.546
H60c,1.3,0.133,0.406
Hcls1,0.6,0.133,0.587
Ints11,-0.9,0.133,0.504
Lix1l,-0.9,0.133,0.504
Mlxip,-0.5,0.133,0.587
Nudt6,-0.5,0.133,0.587
Olfr1361,0.9,0.133,0.406
Ppp1r9a,-0.5,0.133,0.514
Proc,-0.6,0.133,0.514
Rit1,-0.4,0.133,0.512
Zfp369,3.1,0.133,0.728
Zfp518b,1.2,0.133,0.687
2610028H24Rik,1.8,0.132,0.407
Apcdd1,-0.3,0.132,0.494
Chrna4,-2.5,0.132,0.515
Dsc3,-0.8,0.132,0.588
Dzip1,0.5,0.132,0.729
Gm1553,1.6,0.132,0.688
Mill2,2.8,0.132,0.494
Nrg3,-0.5,0.132,0.494
Olfr116,-0.4,0.132,0.688
Olfr954,0.9,0.132,0.407
Prlhr,2.8,0.132,0.494
Slc22a14,0.8,0.132,0.494
Tlr3,0.7,0.132,0.512
Trav3-1,1.1,0.132,0.688
Vmn1r197,1.3,0.132,0.407
Zc3h7a,0.7,0.132,0.547
1700021F05Rik,-5.1,0.131,0.589
4931406P16Rik,-0.6,0.131,0.505
Ces1c,0.6,0.131,0.407
Endou,0.9,0.131,0.548
Gm21874,1.4,0.131,0.688
Gzmd,0.7,0.131,0.548
Obp1b,-4,0.131,0.407
Olfr1028,0.9,0.131,0.496
Olfr1232,-0.3,0.131,0.407
Osm,0.5,0.131,0.513
Ovol1,1.3,0.131,0.548
Ptcd3,0.8,0.131,0.589
Rbak,3.6,0.131,0.729
Spred1,0.2,0.131,0.724
Tyw3,-0.4,0.131,0.496
Zfp407,-0.4,0.131,0.729
Ado,-4.6,0.13,0.589
Dbi,-3,0.13,0.517
Drg1,1.6,0.13,0.549
Gm3159,1.3,0.13,0.408
Gm3269,1.3,0.13,0.408
Gm9955,1.1,0.13,0.689
Ighv3-6,-2.2,0.13,0.689
Igll1,-0.4,0.13,0.497
Klhl3,-0.8,0.13,0.549
Ms4a10,1.9,0.13,0.497
Olfr889,0.6,0.13,0.408
P3h3,-1.1,0.13,0.517
Parp10,1.5,0.13,0.549
Pi4k2b,0.5,0.13,0.517
Rabl2,-1.6,0.13,0.589
Tnfrsf4,-0.5,0.13,0.514
Trav13-1,-0.5,0.13,0.689
Trip11,0.7,0.13,0.514
Ush1g,-0.4,0.13,0.589
Vav2,-0.4,0.13,0.514
Vmn2r41,-0.3,0.13,0.408
Zfyve1,0.6,0.13,0.589
1700020N01Rik,2,0.129,0.69
1700024G13Rik,-4.5,0.129,0.59
Alkal1,2.8,0.129,0.498
Cd47,-0.3,0.129,0.726
Cldn10,-0.4,0.129,0.498
Ddr1,0.6,0.129,0.518
Fam181a,-0.3,0.129,0.498
Gtpbp2,3.3,0.129,0.59
Ifnlr1,0.6,0.129,0.498
Igf2bp3,-1.5,0.129,0.731
Kif3a,-0.7,0.129,0.55
Olfr482,1.6,0.129,0.409
Por,-0.8,0.129,0.518
Prph2,-0.4,0.129,0.498
Prr19,2.2,0.129,0.506
Prss52,-0.3,0.129,0.409
Rictor,-0.5,0.129,0.515
Riok1,-0.8,0.129,0.518
Sorl1,1.4,0.129,0.506
Tlnrd1,2.2,0.129,0.506
Acot8,-0.8,0.128,0.55
Anxa13,-0.4,0.128,0.502
Bace1,-0.4,0.128,0.516
BC016579,-0.5,0.128,0.591
Dnah17,0.8,0.128,0.591
Fabp5,1.4,0.128,0.55
Ivns1abp,-0.8,0.128,0.55
Lemd3,0.2,0.128,0.726
Mef2c,-0.4,0.128,0.516
Olfr849,0.7,0.128,0.409
Pla1a,-0.9,0.128,0.591
Ptprb,1,0.128,0.519
Serpinb6b,-0.6,0.128,0.506
Tpte,-1.3,0.128,0.519
Trim34b,0.8,0.128,0.55
Col2a1,-0.8,0.127,0.52
Erg,-0.6,0.127,0.517
Gjb2,-0.4,0.127,0.592
Gm20479,1,0.127,0.691
Gm3633,-0.5,0.127,0.691
Gm4953,1.4,0.127,0.691
Ighv1-62-3,1.3,0.127,0.691
Ints9,-0.8,0.127,0.553
Mageb16,2.8,0.127,0.503
Nsf,-4.3,0.127,0.52
Olfr988,0.9,0.127,0.41
Pid1,-0.5,0.127,0.592
Ppp2r2b,0.6,0.127,0.52
Pvalb,0.6,0.127,0.52
Rasl11b,-1.1,0.127,0.592
Sec61a2,0.7,0.127,0.592
Tnfaip8l3,2.1,0.127,0.507
Abhd8,-2.3,0.126,0.593
Camk1d,-3.4,0.126,0.522
Ccdc6,-0.4,0.126,0.517
Cda,-0.9,0.126,0.522
Clcn3,-0.6,0.126,0.553
Cplx2,1.4,0.126,0.553
Dubr,1,0.126,0.691
Gm11559,-0.6,0.126,0.411
Gm21885,1.2,0.126,0.411
Gm7736,1.3,0.126,0.691
Igfbp4,1.4,0.126,0.553
Lin7b,0.7,0.126,0.517
Lingo2,0.6,0.126,0.517
Med4,1.2,0.126,0.733
Pigs,-0.4,0.126,0.517
Sez6,-0.9,0.126,0.553
Tas2r115,-0.7,0.126,0.691
Tmem37,1.6,0.126,0.504
Tmem89,1,0.126,0.504
ENSMUSG00000094368,1.2,0.126,0.411
ENSMUSG00000094448,1.2,0.126,0.411
9530003J23Rik,1.2,0.125,0.411
Arv1,0.9,0.125,0.593
Chek2,-3.1,0.125,0.523
E2f2,1.7,0.125,0.518
Fkbpl,1.2,0.125,0.554
Gabrq,-1.5,0.125,0.523
Golph3,1.2,0.125,0.554
Hsd17b7,-4.3,0.125,0.523
Kif3b,0.5,0.125,0.523
Map3k6,-1,0.125,0.523
Pld4,1.5,0.125,0.554
Rimbp2,-0.8,0.125,0.554
Tbx1,-0.3,0.125,0.518
Tsga10ip,1.3,0.125,0.508
Xpnpep3,1.4,0.125,0.692
1700007K13Rik,-1,0.124,0.508
AA986860,3.8,0.124,0.508
